case,rows,sample,iterations,ns
bool_dense_c0_plain,0,0,16384,243.238
bool_dense_c0_plain,0,1,16384,240.796
bool_dense_c0_plain,0,2,16384,244.667
bool_dense_c0_plain,0,3,16384,241.913
bool_dense_c0_plain,0,4,16384,242.332
bool_dense_c0_plain,0,5,16384,246.516
bool_dense_c0_plain,0,6,16384,240.924
bool_dense_c0_plain,0,7,16384,243.657
bool_dense_c0_plain,0,8,16384,240.952
bool_dense_c0_plain,0,9,16384,247.294
bool_dense_c0_plain,0,10,16384,243.355
bool_dense_c0_plain,0,11,16384,248.431
bool_dense_c0_multi,0,0,16384,241.742
bool_dense_c0_multi,0,1,16384,242.037
bool_dense_c0_multi,0,2,16384,241.796
bool_dense_c0_multi,0,3,16384,240.911
bool_dense_c0_multi,0,4,16384,242.025
bool_dense_c0_multi,0,5,16384,241.473
bool_dense_c0_multi,0,6,16384,243.543
bool_dense_c0_multi,0,7,16384,243.118
bool_dense_c0_multi,0,8,16384,244.512
bool_dense_c0_multi,0,9,16384,241.463
bool_dense_c0_multi,0,10,16384,240.964
bool_dense_c0_multi,0,11,16384,241.402
bool_dense_c1_plain,0,0,8192,396.703
bool_dense_c1_plain,0,1,8192,396.500
bool_dense_c1_plain,0,2,8192,396.723
bool_dense_c1_plain,0,3,8192,405.848
bool_dense_c1_plain,0,4,8192,400.843
bool_dense_c1_plain,0,5,8192,396.317
bool_dense_c1_plain,0,6,8192,395.701
bool_dense_c1_plain,0,7,8192,397.430
bool_dense_c1_plain,0,8,8192,397.456
bool_dense_c1_plain,0,9,8192,395.945
bool_dense_c1_plain,0,10,8192,394.928
bool_dense_c1_plain,0,11,8192,397.903
bool_dense_c1_multi,0,0,8192,394.801
bool_dense_c1_multi,0,1,8192,396.469
bool_dense_c1_multi,0,2,8192,398.961
bool_dense_c1_multi,0,3,8192,397.425
bool_dense_c1_multi,0,4,8192,400.233
bool_dense_c1_multi,0,5,8192,396.968
bool_dense_c1_multi,0,6,8192,397.939
bool_dense_c1_multi,0,7,8192,397.054
bool_dense_c1_multi,0,8,8192,400.492
bool_dense_c1_multi,0,9,8192,404.180
bool_dense_c1_multi,0,10,8192,400.594
bool_dense_c1_multi,0,11,8192,397.695
bool_dense_c2_plain,0,0,8192,401.723
bool_dense_c2_plain,0,1,8192,396.327
bool_dense_c2_plain,0,2,8192,393.366
bool_dense_c2_plain,0,3,8192,395.091
bool_dense_c2_plain,0,4,8192,394.190
bool_dense_c2_plain,0,5,8192,395.915
bool_dense_c2_plain,0,6,8192,393.621
bool_dense_c2_plain,0,7,8192,398.382
bool_dense_c2_plain,0,8,8192,397.624
bool_dense_c2_plain,0,9,8192,394.964
bool_dense_c2_plain,0,10,8192,396.225
bool_dense_c2_plain,0,11,8192,399.419
bool_dense_c2_multi,0,0,8192,394.302
bool_dense_c2_multi,0,1,8192,393.250
bool_dense_c2_multi,0,2,8192,395.559
bool_dense_c2_multi,0,3,8192,399.821
bool_dense_c2_multi,0,4,8192,396.876
bool_dense_c2_multi,0,5,8192,394.704
bool_dense_c2_multi,0,6,8192,392.980
bool_dense_c2_multi,0,7,8192,404.378
bool_dense_c2_multi,0,8,8192,393.595
bool_dense_c2_multi,0,9,8192,395.996
bool_dense_c2_multi,0,10,8192,393.936
bool_dense_c2_multi,0,11,8192,393.667
bool_partial_c0_plain,0,0,8192,462.046
bool_partial_c0_plain,0,1,8192,451.904
bool_partial_c0_plain,0,2,8192,453.405
bool_partial_c0_plain,0,3,8192,455.429
bool_partial_c0_plain,0,4,8192,451.833
bool_partial_c0_plain,0,5,8192,453.984
bool_partial_c0_plain,0,6,8192,450.658
bool_partial_c0_plain,0,7,8192,451.162
bool_partial_c0_plain,0,8,8192,453.369
bool_partial_c0_plain,0,9,8192,456.858
bool_partial_c0_plain,0,10,8192,451.833
bool_partial_c0_plain,0,11,8192,452.977
bool_partial_c0_multi,0,0,8192,453.328
bool_partial_c0_multi,0,1,8192,454.727
bool_partial_c0_multi,0,2,8192,452.835
bool_partial_c0_multi,0,3,8192,452.621
bool_partial_c0_multi,0,4,8192,460.317
bool_partial_c0_multi,0,5,8192,454.056
bool_partial_c0_multi,0,6,8192,454.239
bool_partial_c0_multi,0,7,8192,456.070
bool_partial_c0_multi,0,8,8192,452.377
bool_partial_c0_multi,0,9,8192,454.366
bool_partial_c0_multi,0,10,8192,451.518
bool_partial_c0_multi,0,11,8192,454.025
bool_partial_c1_plain,0,0,4096,620.677
bool_partial_c1_plain,0,1,4096,611.837
bool_partial_c1_plain,0,2,4096,610.128
bool_partial_c1_plain,0,3,4096,618.154
bool_partial_c1_plain,0,4,4096,614.400
bool_partial_c1_plain,0,5,4096,615.397
bool_partial_c1_plain,0,6,4096,619.985
bool_partial_c1_plain,0,7,4096,615.682
bool_partial_c1_plain,0,8,4096,614.075
bool_partial_c1_plain,0,9,4096,613.230
bool_partial_c1_plain,0,10,4096,614.115
bool_partial_c1_plain,0,11,4096,625.661
bool_partial_c1_multi,0,0,4096,611.705
bool_partial_c1_multi,0,1,4096,615.041
bool_partial_c1_multi,0,2,4096,633.718
bool_partial_c1_multi,0,3,4096,612.112
bool_partial_c1_multi,0,4,4096,616.771
bool_partial_c1_multi,0,5,4096,611.613
bool_partial_c1_multi,0,6,4096,614.146
bool_partial_c1_multi,0,7,4096,610.178
bool_partial_c1_multi,0,8,4096,611.552
bool_partial_c1_multi,0,9,4096,614.004
bool_partial_c1_multi,0,10,4096,611.755
bool_partial_c1_multi,0,11,4096,611.582
bool_partial_c2_plain,0,0,4096,610.423
bool_partial_c2_plain,0,1,4096,633.403
bool_partial_c2_plain,0,2,4096,609.080
bool_partial_c2_plain,0,3,4096,614.004
bool_partial_c2_plain,0,4,4096,609.446
bool_partial_c2_plain,0,5,4096,609.965
bool_partial_c2_plain,0,6,4096,610.463
bool_partial_c2_plain,0,7,4096,609.487
bool_partial_c2_plain,0,8,4096,609.182
bool_partial_c2_plain,0,9,4096,609.843
bool_partial_c2_plain,0,10,4096,613.454
bool_partial_c2_plain,0,11,4096,624.044
bool_partial_c2_multi,0,0,4096,610.209
bool_partial_c2_multi,0,1,4096,626.872
bool_partial_c2_multi,0,2,4096,615.550
bool_partial_c2_multi,0,3,4096,610.850
bool_partial_c2_multi,0,4,4096,613.098
bool_partial_c2_multi,0,5,4096,614.614
bool_partial_c2_multi,0,6,4096,611.725
bool_partial_c2_multi,0,7,4096,612.112
bool_partial_c2_multi,0,8,4096,613.535
bool_partial_c2_multi,0,9,4096,612.274
bool_partial_c2_multi,0,10,4096,612.244
bool_partial_c2_multi,0,11,4096,619.598
bool_retry_c0_plain,0,0,8192,456.787
bool_retry_c0_plain,0,1,8192,452.845
bool_retry_c0_plain,0,2,8192,453.766
bool_retry_c0_plain,0,3,8192,452.143
bool_retry_c0_plain,0,4,8192,454.168
bool_retry_c0_plain,0,5,8192,451.848
bool_retry_c0_plain,0,6,8192,459.406
bool_retry_c0_plain,0,7,8192,460.200
bool_retry_c0_plain,0,8,8192,465.108
bool_retry_c0_plain,0,9,8192,466.029
bool_retry_c0_plain,0,10,8192,459.106
bool_retry_c0_plain,0,11,8192,455.465
bool_retry_c0_multi,0,0,8192,456.706
bool_retry_c0_multi,0,1,8192,461.522
bool_retry_c0_multi,0,2,8192,455.571
bool_retry_c0_multi,0,3,8192,461.884
bool_retry_c0_multi,0,4,8192,456.477
bool_retry_c0_multi,0,5,8192,455.256
bool_retry_c0_multi,0,6,8192,456.777
bool_retry_c0_multi,0,7,8192,454.768
bool_retry_c0_multi,0,8,8192,456.177
bool_retry_c0_multi,0,9,8192,455.281
bool_retry_c0_multi,0,10,8192,458.059
bool_retry_c0_multi,0,11,8192,455.470
bool_retry_c1_plain,0,0,4096,616.618
bool_retry_c1_plain,0,1,4096,616.475
bool_retry_c1_plain,0,2,4096,615.255
bool_retry_c1_plain,0,3,4096,613.434
bool_retry_c1_plain,0,4,4096,612.752
bool_retry_c1_plain,0,5,4096,614.309
bool_retry_c1_plain,0,6,4096,614.339
bool_retry_c1_plain,0,7,4096,614.187
bool_retry_c1_plain,0,8,4096,615.123
bool_retry_c1_plain,0,9,4096,619.629
bool_retry_c1_plain,0,10,4096,613.332
bool_retry_c1_plain,0,11,4096,613.332
bool_retry_c1_multi,0,0,4096,618.581
bool_retry_c1_multi,0,1,4096,612.152
bool_retry_c1_multi,0,2,4096,616.028
bool_retry_c1_multi,0,3,4096,617.696
bool_retry_c1_multi,0,4,4096,613.881
bool_retry_c1_multi,0,5,4096,611.227
bool_retry_c1_multi,0,6,4096,613.007
bool_retry_c1_multi,0,7,4096,613.912
bool_retry_c1_multi,0,8,4096,611.806
bool_retry_c1_multi,0,9,4096,622.874
bool_retry_c1_multi,0,10,4096,612.569
bool_retry_c1_multi,0,11,4096,621.704
bool_retry_c2_plain,0,0,4096,623.342
bool_retry_c2_plain,0,1,4096,620.209
bool_retry_c2_plain,0,2,4096,617.574
bool_retry_c2_plain,0,3,4096,617.350
bool_retry_c2_plain,0,4,4096,617.035
bool_retry_c2_plain,0,5,4096,630.890
bool_retry_c2_plain,0,6,4096,631.907
bool_retry_c2_plain,0,7,4096,615.967
bool_retry_c2_plain,0,8,4096,629.812
bool_retry_c2_plain,0,9,4096,620.829
bool_retry_c2_plain,0,10,4096,632.446
bool_retry_c2_plain,0,11,4096,617.788
bool_retry_c2_multi,0,0,4096,616.292
bool_retry_c2_multi,0,1,4096,619.497
bool_retry_c2_multi,0,2,4096,615.621
bool_retry_c2_multi,0,3,4096,614.105
bool_retry_c2_multi,0,4,4096,616.221
bool_retry_c2_multi,0,5,4096,615.163
bool_retry_c2_multi,0,6,4096,616.109
bool_retry_c2_multi,0,7,4096,623.037
bool_retry_c2_multi,0,8,4096,613.922
bool_retry_c2_multi,0,9,4096,624.746
bool_retry_c2_multi,0,10,4096,617.615
bool_retry_c2_multi,0,11,4096,615.387
bool_failure_c0_plain,0,0,16384,240.395
bool_failure_c0_plain,0,1,16384,240.173
bool_failure_c0_plain,0,2,16384,240.568
bool_failure_c0_plain,0,3,16384,241.898
bool_failure_c0_plain,0,4,16384,242.111
bool_failure_c0_plain,0,5,16384,240.120
bool_failure_c0_plain,0,6,16384,242.844
bool_failure_c0_plain,0,7,16384,241.638
bool_failure_c0_plain,0,8,16384,241.140
bool_failure_c0_plain,0,9,16384,240.700
bool_failure_c0_plain,0,10,16384,240.560
bool_failure_c0_plain,0,11,16384,240.461
bool_failure_c0_multi,0,0,8192,242.238
bool_failure_c0_multi,0,1,8192,242.040
bool_failure_c0_multi,0,2,8192,242.554
bool_failure_c0_multi,0,3,8192,243.713
bool_failure_c0_multi,0,4,8192,247.665
bool_failure_c0_multi,0,5,8192,242.254
bool_failure_c0_multi,0,6,8192,243.891
bool_failure_c0_multi,0,7,8192,243.235
bool_failure_c0_multi,0,8,8192,242.645
bool_failure_c0_multi,0,9,8192,242.686
bool_failure_c0_multi,0,10,8192,246.969
bool_failure_c0_multi,0,11,8192,248.133
bool_failure_c1_plain,0,0,8192,411.397
bool_failure_c1_plain,0,1,8192,397.664
bool_failure_c1_plain,0,2,8192,397.547
bool_failure_c1_plain,0,3,8192,414.307
bool_failure_c1_plain,0,4,8192,397.410
bool_failure_c1_plain,0,5,8192,400.945
bool_failure_c1_plain,0,6,8192,398.021
bool_failure_c1_plain,0,7,8192,397.278
bool_failure_c1_plain,0,8,8192,396.683
bool_failure_c1_plain,0,9,8192,397.329
bool_failure_c1_plain,0,10,8192,406.631
bool_failure_c1_plain,0,11,8192,401.148
bool_failure_c1_multi,0,0,8192,399.104
bool_failure_c1_multi,0,1,8192,397.344
bool_failure_c1_multi,0,2,8192,397.196
bool_failure_c1_multi,0,3,8192,397.008
bool_failure_c1_multi,0,4,8192,396.912
bool_failure_c1_multi,0,5,8192,396.642
bool_failure_c1_multi,0,6,8192,411.006
bool_failure_c1_multi,0,7,8192,402.740
bool_failure_c1_multi,0,8,8192,398.641
bool_failure_c1_multi,0,9,8192,398.748
bool_failure_c1_multi,0,10,8192,398.788
bool_failure_c1_multi,0,11,8192,397.156
bool_failure_c2_plain,0,0,8192,395.569
bool_failure_c2_plain,0,1,8192,395.706
bool_failure_c2_plain,0,2,8192,395.355
bool_failure_c2_plain,0,3,8192,400.228
bool_failure_c2_plain,0,4,8192,395.762
bool_failure_c2_plain,0,5,8192,395.726
bool_failure_c2_plain,0,6,8192,400.324
bool_failure_c2_plain,0,7,8192,394.379
bool_failure_c2_plain,0,8,8192,394.684
bool_failure_c2_plain,0,9,8192,395.238
bool_failure_c2_plain,0,10,8192,394.577
bool_failure_c2_plain,0,11,8192,394.511
bool_failure_c2_multi,0,0,8192,396.601
bool_failure_c2_multi,0,1,8192,396.418
bool_failure_c2_multi,0,2,8192,397.064
bool_failure_c2_multi,0,3,8192,401.500
bool_failure_c2_multi,0,4,8192,396.846
bool_failure_c2_multi,0,5,8192,395.457
bool_failure_c2_multi,0,6,8192,395.650
bool_failure_c2_multi,0,7,8192,412.191
bool_failure_c2_multi,0,8,8192,397.237
bool_failure_c2_multi,0,9,8192,395.905
bool_failure_c2_multi,0,10,8192,401.459
bool_failure_c2_multi,0,11,8192,396.383
bool_dense_c0_plain,1,0,8192,253.342
bool_dense_c0_plain,1,1,8192,251.882
bool_dense_c0_plain,1,2,8192,251.287
bool_dense_c0_plain,1,3,8192,250.921
bool_dense_c0_plain,1,4,8192,251.236
bool_dense_c0_plain,1,5,8192,251.195
bool_dense_c0_plain,1,6,8192,251.287
bool_dense_c0_plain,1,7,8192,252.584
bool_dense_c0_plain,1,8,8192,251.541
bool_dense_c0_plain,1,9,8192,251.485
bool_dense_c0_plain,1,10,8192,251.526
bool_dense_c0_plain,1,11,8192,255.203
bool_dense_c0_multi,1,0,8192,251.592
bool_dense_c0_multi,1,1,8192,251.511
bool_dense_c0_multi,1,2,8192,254.654
bool_dense_c0_multi,1,3,8192,281.535
bool_dense_c0_multi,1,4,8192,256.424
bool_dense_c0_multi,1,5,8192,257.757
bool_dense_c0_multi,1,6,8192,251.704
bool_dense_c0_multi,1,7,8192,253.637
bool_dense_c0_multi,1,8,8192,253.515
bool_dense_c0_multi,1,9,8192,253.525
bool_dense_c0_multi,1,10,8192,254.730
bool_dense_c0_multi,1,11,8192,253.703
bool_dense_c1_plain,1,0,8192,247.121
bool_dense_c1_plain,1,1,8192,246.490
bool_dense_c1_plain,1,2,8192,246.292
bool_dense_c1_plain,1,3,8192,246.257
bool_dense_c1_plain,1,4,8192,246.501
bool_dense_c1_plain,1,5,8192,247.518
bool_dense_c1_plain,1,6,8192,249.903
bool_dense_c1_plain,1,7,8192,246.272
bool_dense_c1_plain,1,8,8192,246.343
bool_dense_c1_plain,1,9,8192,246.541
bool_dense_c1_plain,1,10,8192,246.796
bool_dense_c1_plain,1,11,8192,248.169
bool_dense_c1_multi,1,0,8192,246.083
bool_dense_c1_multi,1,1,8192,246.221
bool_dense_c1_multi,1,2,8192,246.475
bool_dense_c1_multi,1,3,8192,246.394
bool_dense_c1_multi,1,4,8192,246.475
bool_dense_c1_multi,1,5,8192,246.241
bool_dense_c1_multi,1,6,8192,246.562
bool_dense_c1_multi,1,7,8192,246.836
bool_dense_c1_multi,1,8,8192,246.155
bool_dense_c1_multi,1,9,8192,249.715
bool_dense_c1_multi,1,10,8192,247.035
bool_dense_c1_multi,1,11,8192,246.465
bool_dense_c2_plain,1,0,16384,245.481
bool_dense_c2_plain,1,1,16384,243.673
bool_dense_c2_plain,1,2,16384,245.138
bool_dense_c2_plain,1,3,16384,253.377
bool_dense_c2_plain,1,4,16384,244.263
bool_dense_c2_plain,1,5,16384,245.514
bool_dense_c2_plain,1,6,16384,244.893
bool_dense_c2_plain,1,7,16384,243.782
bool_dense_c2_plain,1,8,16384,245.135
bool_dense_c2_plain,1,9,16384,243.576
bool_dense_c2_plain,1,10,16384,243.835
bool_dense_c2_plain,1,11,16384,243.141
bool_dense_c2_multi,1,0,16384,243.307
bool_dense_c2_multi,1,1,16384,243.965
bool_dense_c2_multi,1,2,16384,244.041
bool_dense_c2_multi,1,3,16384,243.327
bool_dense_c2_multi,1,4,16384,243.774
bool_dense_c2_multi,1,5,16384,243.884
bool_dense_c2_multi,1,6,16384,243.950
bool_dense_c2_multi,1,7,16384,243.668
bool_dense_c2_multi,1,8,16384,245.432
bool_dense_c2_multi,1,9,16384,243.965
bool_dense_c2_multi,1,10,16384,243.312
bool_dense_c2_multi,1,11,16384,244.308
bool_partial_c0_plain,1,0,8192,467.036
bool_partial_c0_plain,1,1,8192,466.070
bool_partial_c0_plain,1,2,8192,470.779
bool_partial_c0_plain,1,3,8192,467.326
bool_partial_c0_plain,1,4,8192,466.797
bool_partial_c0_plain,1,5,8192,468.480
bool_partial_c0_plain,1,6,8192,469.035
bool_partial_c0_plain,1,7,8192,467.489
bool_partial_c0_plain,1,8,8192,468.236
bool_partial_c0_plain,1,9,8192,468.516
bool_partial_c0_plain,1,10,8192,468.826
bool_partial_c0_plain,1,11,8192,476.374
bool_partial_c0_multi,1,0,8192,486.384
bool_partial_c0_multi,1,1,8192,469.218
bool_partial_c0_multi,1,2,8192,470.154
bool_partial_c0_multi,1,3,8192,472.514
bool_partial_c0_multi,1,4,8192,468.974
bool_partial_c0_multi,1,5,8192,468.618
bool_partial_c0_multi,1,6,8192,471.385
bool_partial_c0_multi,1,7,8192,467.962
bool_partial_c0_multi,1,8,8192,467.880
