case,rows,sample,iterations,ns
cosine_w4_c1,1024,3,512,5120.605
cosine_w4_c1,1024,4,512,5118.814
cosine_w4_c1,1024,5,512,4961.914
cosine_w4_c1,1024,6,512,4916.342
cosine_w4_c1,1024,7,512,5083.740
cosine_w4_c1,1024,8,512,5006.021
cosine_w4_c1,1024,9,512,5037.678
cosine_w4_c1,1024,10,512,4946.533
cosine_w4_c1,1024,11,512,4964.926
cosine_w4_c2,1024,0,512,4954.752
cosine_w4_c2,1024,1,512,5052.164
cosine_w4_c2,1024,2,512,5209.717
cosine_w4_c2,1024,3,512,4963.135
cosine_w4_c2,1024,4,512,4955.730
cosine_w4_c2,1024,5,512,5276.611
cosine_w4_c2,1024,6,512,5047.525
cosine_w4_c2,1024,7,512,4945.883
cosine_w4_c2,1024,8,512,5160.727
cosine_w4_c2,1024,9,512,5139.893
cosine_w4_c2,1024,10,512,5059.164
cosine_w4_c2,1024,11,512,4859.457
cosine_w8_c0,1024,0,512,4309.895
cosine_w8_c0,1024,1,512,4258.625
cosine_w8_c0,1024,2,512,4281.088
cosine_w8_c0,1024,3,512,4300.211
cosine_w8_c0,1024,4,512,4394.775
cosine_w8_c0,1024,5,512,4609.211
cosine_w8_c0,1024,6,512,4269.775
cosine_w8_c0,1024,7,512,4244.141
cosine_w8_c0,1024,8,512,4394.857
cosine_w8_c0,1024,9,512,4558.430
cosine_w8_c0,1024,10,512,4215.088
cosine_w8_c0,1024,11,512,4372.803
cosine_w8_c1,1024,0,1024,3708.008
cosine_w8_c1,1024,1,1024,3663.167
cosine_w8_c1,1024,2,1024,3697.266
cosine_w8_c1,1024,3,1024,3706.584
cosine_w8_c1,1024,4,1024,3675.699
cosine_w8_c1,1024,5,1024,3822.754
cosine_w8_c1,1024,6,1024,3795.044
cosine_w8_c1,1024,7,1024,3746.054
cosine_w8_c1,1024,8,1024,3697.347
cosine_w8_c1,1024,9,1024,3797.525
cosine_w8_c1,1024,10,1024,3680.908
cosine_w8_c1,1024,11,1024,3718.303
cosine_w8_c2,1024,0,1024,3727.824
cosine_w8_c2,1024,1,1024,3833.455
cosine_w8_c2,1024,2,1024,3888.550
cosine_w8_c2,1024,3,1024,3808.798
cosine_w8_c2,1024,4,1024,3893.188
cosine_w8_c2,1024,5,1024,3912.964
cosine_w8_c2,1024,6,1024,3614.136
cosine_w8_c2,1024,7,1024,3789.389
cosine_w8_c2,1024,8,1024,3751.140
cosine_w8_c2,1024,9,1024,3799.479
cosine_w8_c2,1024,10,1024,3810.303
cosine_w8_c2,1024,11,1024,3770.101
cosine_w16_c0,1024,0,512,7529.217
cosine_w16_c0,1024,1,512,7603.922
cosine_w16_c0,1024,2,512,7585.449
cosine_w16_c0,1024,3,512,7601.074
cosine_w16_c0,1024,4,512,7641.521
cosine_w16_c0,1024,5,512,7626.465
cosine_w16_c0,1024,6,512,7851.889
cosine_w16_c0,1024,7,512,7594.807
cosine_w16_c0,1024,8,512,7593.344
cosine_w16_c0,1024,9,512,7545.328
cosine_w16_c0,1024,10,512,7569.904
cosine_w16_c0,1024,11,512,7602.295
cosine_w16_c1,1024,0,512,6166.422
cosine_w16_c1,1024,1,512,6337.809
cosine_w16_c1,1024,2,512,6197.102
cosine_w16_c1,1024,3,512,6581.135
cosine_w16_c1,1024,4,512,6161.377
cosine_w16_c1,1024,5,512,6424.072
cosine_w16_c1,1024,6,512,6321.207
cosine_w16_c1,1024,7,512,6137.369
cosine_w16_c1,1024,8,512,6596.273
cosine_w16_c1,1024,9,512,6144.693
cosine_w16_c1,1024,10,512,6084.391
cosine_w16_c1,1024,11,512,6544.678
cosine_w16_c2,1024,0,512,6237.713
cosine_w16_c2,1024,1,512,6354.492
