case,rows,sample,iterations,ns
bool_dense_c0_plain,0,0,4096,758.657
bool_dense_c0_plain,0,1,4096,683.319
bool_dense_c0_plain,0,2,4096,630.025
bool_dense_c0_plain,0,3,4096,560.994
bool_dense_c0_plain,0,4,4096,591.939
bool_dense_c0_plain,0,5,4096,547.068
bool_dense_c0_plain,0,6,4096,544.006
bool_dense_c0_plain,0,7,4096,532.786
bool_dense_c0_plain,0,8,4096,496.297
bool_dense_c0_plain,0,9,4096,502.655
bool_dense_c0_plain,0,10,4096,467.448
bool_dense_c0_plain,0,11,4096,465.912
bool_dense_c0_multi,0,0,8192,372.548
bool_dense_c0_multi,0,1,8192,372.915
bool_dense_c0_multi,0,2,8192,349.884
bool_dense_c0_multi,0,3,8192,338.516
bool_dense_c0_multi,0,4,8192,339.549
bool_dense_c0_multi,0,5,8192,325.974
bool_dense_c0_multi,0,6,8192,312.261
bool_dense_c0_multi,0,7,8192,295.781
bool_dense_c0_multi,0,8,8192,290.853
bool_dense_c0_multi,0,9,8192,280.218
bool_dense_c0_multi,0,10,8192,271.825
bool_dense_c0_multi,0,11,8192,268.799
bool_dense_c1_plain,0,0,8192,398.193
bool_dense_c1_plain,0,1,8192,397.359
bool_dense_c1_plain,0,2,8192,393.519
bool_dense_c1_plain,0,3,8192,392.654
bool_dense_c1_plain,0,4,8192,394.775
bool_dense_c1_plain,0,5,8192,392.532
bool_dense_c1_plain,0,6,8192,392.410
bool_dense_c1_plain,0,7,8192,392.924
bool_dense_c1_plain,0,8,8192,392.324
bool_dense_c1_plain,0,9,8192,392.125
bool_dense_c1_plain,0,10,8192,392.507
bool_dense_c1_plain,0,11,8192,396.403
bool_dense_c1_multi,0,0,8192,396.673
bool_dense_c1_multi,0,1,8192,396.510
bool_dense_c1_multi,0,2,8192,394.719
bool_dense_c1_multi,0,3,8192,394.679
bool_dense_c1_multi,0,4,8192,395.696
bool_dense_c1_multi,0,5,8192,394.969
bool_dense_c1_multi,0,6,8192,396.428
bool_dense_c1_multi,0,7,8192,402.384
bool_dense_c1_multi,0,8,8192,397.858
bool_dense_c1_multi,0,9,8192,411.855
bool_dense_c1_multi,0,10,8192,399.994
bool_dense_c1_multi,0,11,8192,410.685
bool_dense_c2_plain,0,0,8192,393.717
bool_dense_c2_plain,0,1,8192,396.052
bool_dense_c2_plain,0,2,8192,398.422
bool_dense_c2_plain,0,3,8192,394.816
bool_dense_c2_plain,0,4,8192,397.395
bool_dense_c2_plain,0,5,8192,395.849
bool_dense_c2_plain,0,6,8192,391.078
bool_dense_c2_plain,0,7,8192,394.552
bool_dense_c2_plain,0,8,8192,392.227
bool_dense_c2_plain,0,9,8192,391.815
bool_dense_c2_plain,0,10,8192,392.049
bool_dense_c2_plain,0,11,8192,391.418
bool_dense_c2_multi,0,0,8192,398.677
bool_dense_c2_multi,0,1,8192,394.272
bool_dense_c2_multi,0,2,8192,394.312
bool_dense_c2_multi,0,3,8192,395.106
bool_dense_c2_multi,0,4,8192,396.042
bool_dense_c2_multi,0,5,8192,395.432
bool_dense_c2_multi,0,6,8192,395.065
bool_dense_c2_multi,0,7,8192,395.604
bool_dense_c2_multi,0,8,8192,395.223
bool_dense_c2_multi,0,9,8192,395.604
bool_dense_c2_multi,0,10,8192,398.051
bool_dense_c2_multi,0,11,8192,395.233
bool_partial_c0_plain,0,0,8192,456.426
bool_partial_c0_plain,0,1,8192,451.853
bool_partial_c0_plain,0,2,8192,452.916
bool_partial_c0_plain,0,3,8192,453.954
bool_partial_c0_plain,0,4,8192,453.481
bool_partial_c0_plain,0,5,8192,456.746
bool_partial_c0_plain,0,6,8192,454.442
bool_partial_c0_plain,0,7,8192,452.042
bool_partial_c0_plain,0,8,8192,453.537
bool_partial_c0_plain,0,9,8192,454.244
bool_partial_c0_plain,0,10,8192,452.464
bool_partial_c0_plain,0,11,8192,455.282
bool_partial_c0_multi,0,0,8192,461.365
bool_partial_c0_multi,0,1,8192,462.326
bool_partial_c0_multi,0,2,8192,456.812
bool_partial_c0_multi,0,3,8192,455.938
bool_partial_c0_multi,0,4,8192,457.362
bool_partial_c0_multi,0,5,8192,455.510
bool_partial_c0_multi,0,6,8192,454.819
bool_partial_c0_multi,0,7,8192,456.334
bool_partial_c0_multi,0,8,8192,453.110
bool_partial_c0_multi,0,9,8192,457.504
bool_partial_c0_multi,0,10,8192,454.585
bool_partial_c0_multi,0,11,8192,456.482
bool_partial_c1_plain,0,0,4096,608.968
bool_partial_c1_plain,0,1,4096,605.581
bool_partial_c1_plain,0,2,4096,607.829
bool_partial_c1_plain,0,3,4096,605.682
bool_partial_c1_plain,0,4,4096,616.364
bool_partial_c1_plain,0,5,4096,605.103
bool_partial_c1_plain,0,6,4096,608.836
bool_partial_c1_plain,0,7,4096,608.134
bool_partial_c1_plain,0,8,4096,614.553
bool_partial_c1_plain,0,9,4096,599.996
bool_partial_c1_plain,0,10,4096,607.625
bool_partial_c1_plain,0,11,4096,609.975
bool_partial_c1_multi,0,0,4096,610.280
bool_partial_c1_multi,0,1,4096,609.650
bool_partial_c1_multi,0,2,4096,609.965
bool_partial_c1_multi,0,3,4096,610.698
bool_partial_c1_multi,0,4,4096,614.075
bool_partial_c1_multi,0,5,4096,611.196
bool_partial_c1_multi,0,6,4096,612.071
bool_partial_c1_multi,0,7,4096,617.910
bool_partial_c1_multi,0,8,4096,610.860
bool_partial_c1_multi,0,9,4096,608.500
bool_partial_c1_multi,0,10,4096,611.053
bool_partial_c1_multi,0,11,4096,611.511
bool_partial_c2_plain,0,0,4096,608.836
bool_partial_c2_plain,0,1,4096,610.392
bool_partial_c2_plain,0,2,4096,608.785
bool_partial_c2_plain,0,3,4096,607.971
bool_partial_c2_plain,0,4,4096,610.077
bool_partial_c2_plain,0,5,4096,611.460
bool_partial_c2_plain,0,6,4096,608.704
bool_partial_c2_plain,0,7,4096,615.143
bool_partial_c2_plain,0,8,4096,609.874
bool_partial_c2_plain,0,9,4096,614.929
bool_partial_c2_plain,0,10,4096,609.324
bool_partial_c2_plain,0,11,4096,611.033
bool_partial_c2_multi,0,0,4096,610.921
bool_partial_c2_multi,0,1,4096,612.874
bool_partial_c2_multi,0,2,4096,610.769
