case,rows,sample,iterations,ns
cosine_w2_c0,1024,0,256,8132.324
cosine_w2_c0,1024,1,256,8194.824
cosine_w2_c0,1024,2,256,8797.039
cosine_w2_c0,1024,3,256,9522.461
cosine_w2_c0,1024,4,256,8064.453
cosine_w2_c0,1024,5,256,6584.312
cosine_w2_c0,1024,6,256,6583.660
cosine_w2_c0,1024,7,256,6605.957
cosine_w2_c0,1024,8,256,5792.805
cosine_w2_c0,1024,9,256,5693.684
cosine_w2_c0,1024,10,256,5790.691
cosine_w2_c0,1024,11,256,5681.969
cosine_w2_c1,1024,0,512,5563.070
cosine_w2_c1,1024,1,512,5630.533
cosine_w2_c1,1024,2,512,5108.643
cosine_w2_c1,1024,3,512,4943.441
cosine_w2_c1,1024,4,512,4700.684
cosine_w2_c1,1024,5,512,4731.445
cosine_w2_c1,1024,6,512,4716.633
cosine_w2_c1,1024,7,512,4397.705
cosine_w2_c1,1024,8,512,4367.270
cosine_w2_c1,1024,9,512,4203.857
cosine_w2_c1,1024,10,512,4148.520
cosine_w2_c1,1024,11,512,4129.557
cosine_w2_c2,1024,0,1024,3453.654
cosine_w2_c2,1024,1,1024,3337.117
cosine_w2_c2,1024,2,1024,3358.073
cosine_w2_c2,1024,3,1024,3393.270
cosine_w2_c2,1024,4,1024,3351.033
cosine_w2_c2,1024,5,1024,3367.635
cosine_w2_c2,1024,6,1024,3372.111
cosine_w2_c2,1024,7,1024,3359.457
cosine_w2_c2,1024,8,1024,3361.694
cosine_w2_c2,1024,9,1024,3354.289
cosine_w2_c2,1024,10,1024,3345.988
cosine_w2_c2,1024,11,1024,3353.964
cosine_w32_c0,1024,0,256,15483.070
cosine_w32_c0,1024,1,256,15620.117
cosine_w32_c0,1024,2,256,15550.781
cosine_w32_c0,1024,3,256,15539.387
cosine_w32_c0,1024,4,256,15590.172
cosine_w32_c0,1024,5,256,15588.543
cosine_w32_c0,1024,6,256,15694.660
cosine_w32_c0,1024,7,256,15499.023
cosine_w32_c0,1024,8,256,15499.023
cosine_w32_c0,1024,9,256,15712.242
cosine_w32_c0,1024,10,256,15495.770
cosine_w32_c0,1024,11,256,15490.883
cosine_w32_c1,1024,0,256,11744.301
cosine_w32_c1,1024,1,256,11901.855
cosine_w32_c1,1024,2,256,11732.586
cosine_w32_c1,1024,3,256,11737.145
cosine_w32_c1,1024,4,256,11754.559
cosine_w32_c1,1024,5,256,11799.805
cosine_w32_c1,1024,6,256,11741.539
cosine_w32_c1,1024,7,256,11759.766
cosine_w32_c1,1024,8,256,11741.699
cosine_w32_c1,1024,9,256,11742.352
cosine_w32_c1,1024,10,256,11786.781
cosine_w32_c1,1024,11,256,11458.008
cosine_w32_c2,1024,0,256,11790.527
cosine_w32_c2,1024,1,256,11845.215
cosine_w32_c2,1024,2,256,11788.086
cosine_w32_c2,1024,3,256,11832.848
cosine_w32_c2,1024,4,256,11819.988
cosine_w32_c2,1024,5,256,11805.012
cosine_w32_c2,1024,6,256,11793.293
cosine_w32_c2,1024,7,256,11812.500
cosine_w32_c2,1024,8,256,11821.613
cosine_w32_c2,1024,9,256,11918.945
cosine_w32_c2,1024,10,256,11787.438
cosine_w32_c2,1024,11,256,11837.402
cosine_w256_c0,1024,0,16,252205.688
cosine_w256_c0,1024,1,16,258140.625
cosine_w256_c0,1024,2,16,252099.000
cosine_w256_c0,1024,3,16,256968.750
cosine_w256_c0,1024,4,16,248302.062
cosine_w256_c0,1024,5,16,247234.375
cosine_w256_c0,1024,6,16,247382.812
cosine_w256_c0,1024,7,16,246856.750
cosine_w256_c0,1024,8,16,254138.062
cosine_w256_c0,1024,9,16,253458.375
cosine_w256_c0,1024,10,16,250263.000
cosine_w256_c0,1024,11,16,253096.375
cosine_w256_c1,1024,0,16,177515.625
cosine_w256_c1,1024,1,16,170312.500
cosine_w256_c1,1024,2,16,171687.500
cosine_w256_c1,1024,3,16,173437.500
cosine_w256_c1,1024,4,16,170942.750
cosine_w256_c1,1024,5,16,168401.000
cosine_w256_c1,1024,6,16,159635.438
cosine_w256_c1,1024,7,16,165398.438
cosine_w256_c1,1024,8,16,167872.438
cosine_w256_c1,1024,9,16,169122.375
cosine_w256_c1,1024,10,16,169987.000
cosine_w256_c1,1024,11,16,171278.625
cosine_w256_c2,1024,0,16,172114.625
cosine_w256_c2,1024,1,16,170359.375
cosine_w256_c2,1024,2,16,171265.625
cosine_w256_c2,1024,3,16,171229.125
cosine_w256_c2,1024,4,16,171294.312
cosine_w256_c2,1024,5,16,170934.938
cosine_w256_c2,1024,6,16,170510.375
cosine_w256_c2,1024,7,16,169510.375
cosine_w256_c2,1024,8,16,172000.000
cosine_w256_c2,1024,9,16,169375.000
cosine_w256_c2,1024,10,16,174255.250
cosine_w256_c2,1024,11,16,169460.938
