case,rows,sample,iterations,ns
utf8_decode_inline,0,0,131072,21.155
utf8_decode_inline,0,1,131072,19.773
utf8_decode_inline,0,2,131072,20.036
utf8_decode_inline,0,3,131072,19.864
utf8_decode_inline,0,4,131072,19.846
utf8_decode_inline,0,5,131072,19.826
utf8_decode_inline,0,6,131072,19.846
utf8_decode_inline,0,7,131072,19.927
utf8_decode_inline,0,8,131072,19.848
utf8_decode_inline,0,9,131072,19.834
utf8_decode_inline,0,10,131072,19.814
utf8_decode_inline,0,11,131072,19.850
utf8_decode_external,0,0,131072,21.327
utf8_decode_external,0,1,131072,19.773
utf8_decode_external,0,2,131072,19.461
utf8_decode_external,0,3,131072,19.518
utf8_decode_external,0,4,131072,19.685
utf8_decode_external,0,5,131072,19.693
utf8_decode_external,0,6,131072,19.543
utf8_decode_external,0,7,131072,19.566
utf8_decode_external,0,8,131072,19.751
utf8_decode_external,0,9,131072,19.511
utf8_decode_external,0,10,131072,19.506
utf8_decode_external,0,11,131072,19.528
utf8_decode_inline,1,0,131072,22.515
utf8_decode_inline,1,1,131072,21.393
utf8_decode_inline,1,2,131072,21.376
utf8_decode_inline,1,3,131072,21.361
utf8_decode_inline,1,4,131072,21.437
utf8_decode_inline,1,5,131072,21.338
utf8_decode_inline,1,6,131072,21.358
utf8_decode_inline,1,7,131072,21.310
utf8_decode_inline,1,8,131072,21.345
utf8_decode_inline,1,9,131072,21.381
utf8_decode_inline,1,10,131072,21.352
utf8_decode_inline,1,11,131072,21.608
utf8_decode_external,1,0,65536,34.924
utf8_decode_external,1,1,65536,34.243
utf8_decode_external,1,2,65536,34.496
utf8_decode_external,1,3,65536,34.753
utf8_decode_external,1,4,65536,34.505
utf8_decode_external,1,5,65536,34.623
utf8_decode_external,1,6,65536,34.427
utf8_decode_external,1,7,65536,34.424
utf8_decode_external,1,8,65536,33.693
utf8_decode_external,1,9,65536,33.606
utf8_decode_external,1,10,65536,33.669
utf8_decode_external,1,11,65536,33.494
utf8_decode_inline,64,0,16384,243.607
utf8_decode_inline,64,1,16384,288.905
utf8_decode_inline,64,2,16384,283.801
utf8_decode_inline,64,3,16384,288.312
utf8_decode_inline,64,4,16384,274.541
utf8_decode_inline,64,5,16384,246.480
utf8_decode_inline,64,6,16384,289.482
utf8_decode_inline,64,7,16384,243.192
utf8_decode_inline,64,8,16384,243.515
utf8_decode_inline,64,9,16384,243.952
utf8_decode_inline,64,10,16384,242.882
utf8_decode_inline,64,11,16384,288.704
utf8_decode_external,64,0,4096,576.721
utf8_decode_external,64,1,4096,589.793
utf8_decode_external,64,2,4096,598.297
utf8_decode_external,64,3,4096,589.579
utf8_decode_external,64,4,4096,591.034
utf8_decode_external,64,5,4096,589.579
utf8_decode_external,64,6,4096,591.807
utf8_decode_external,64,7,4096,614.238
utf8_decode_external,64,8,4096,595.947
utf8_decode_external,64,9,4096,602.763
utf8_decode_external,64,10,4096,587.534
utf8_decode_external,64,11,4096,585.164
utf8_decode_inline,1024,0,1024,3603.678
utf8_decode_inline,1024,1,1024,3572.347
utf8_decode_inline,1024,2,1024,3584.188
utf8_decode_inline,1024,3,1024,4338.582
utf8_decode_inline,1024,4,1024,4326.945
utf8_decode_inline,1024,5,1024,4324.341
utf8_decode_inline,1024,6,1024,3566.528
utf8_decode_inline,1024,7,1024,4326.863
utf8_decode_inline,1024,8,1024,4352.010
utf8_decode_inline,1024,9,1024,4330.240
utf8_decode_inline,1024,10,1024,4330.444
utf8_decode_inline,1024,11,1024,4110.880
utf8_decode_external,1024,0,256,9157.062
utf8_decode_external,1024,1,256,9172.527
utf8_decode_external,1024,2,256,9157.715
utf8_decode_external,1024,3,256,9156.738
utf8_decode_external,1024,4,256,9157.875
utf8_decode_external,1024,5,256,9280.273
utf8_decode_external,1024,6,256,9172.035
utf8_decode_external,1024,7,256,9157.715
utf8_decode_external,1024,8,256,9157.227
utf8_decode_external,1024,9,256,9182.617
utf8_decode_external,1024,10,256,9220.539
utf8_decode_external,1024,11,256,9156.410
utf8_decode_inline,16384,0,64,56819.656
utf8_decode_inline,16384,1,64,56828.125
utf8_decode_inline,16384,2,64,56763.672
utf8_decode_inline,16384,3,64,57145.844
utf8_decode_inline,16384,4,64,56949.219
utf8_decode_inline,16384,5,64,56954.422
utf8_decode_inline,16384,6,64,56804.031
utf8_decode_inline,16384,7,64,56763.672
utf8_decode_inline,16384,8,64,59006.516
utf8_decode_inline,16384,9,64,57369.797
utf8_decode_inline,16384,10,64,56764.328
utf8_decode_inline,16384,11,64,56764.984
utf8_decode_external,16384,0,16,141989.562
utf8_decode_external,16384,1,16,142401.062
utf8_decode_external,16384,2,16,144184.938
utf8_decode_external,16384,3,16,144067.750
utf8_decode_external,16384,4,16,143515.625
utf8_decode_external,16384,5,16,143528.625
utf8_decode_external,16384,6,16,143510.438
utf8_decode_external,16384,7,16,143679.688
utf8_decode_external,16384,8,16,143500.000
utf8_decode_external,16384,9,16,143510.375
utf8_decode_external,16384,10,16,145398.438
utf8_decode_external,16384,11,16,143770.812
