case,rows,sample,iterations,ns
discarded_error_construct,64,0,256,41.145
discarded_error_outer_instrumented,64,0,256,1328.938
discarded_error_construct,64,1,256,39.027
discarded_error_outer_instrumented,64,1,256,1160.156
discarded_error_construct,64,2,256,53.922
discarded_error_outer_instrumented,64,2,256,1675.945
discarded_error_construct,64,3,256,46.191
discarded_error_outer_instrumented,64,3,256,1478.840
discarded_error_construct,64,4,256,36.609
discarded_error_outer_instrumented,64,4,256,1149.578
discarded_error_construct,64,5,256,37.957
discarded_error_outer_instrumented,64,5,256,1151.043
discarded_error_construct,64,6,256,36.273
discarded_error_outer_instrumented,64,6,256,1155.273
discarded_error_construct,64,7,256,46.078
discarded_error_outer_instrumented,64,7,256,1573.078
discarded_error_construct,64,8,256,27.664
discarded_error_outer_instrumented,64,8,256,860.516
discarded_error_construct,64,9,256,27.672
discarded_error_outer_instrumented,64,9,256,998.371
discarded_error_construct,64,10,256,50.262
discarded_error_outer_instrumented,64,10,256,1518.555
discarded_error_construct,64,11,256,54.988
discarded_error_outer_instrumented,64,11,256,1673.180
