case,rows,sample,iterations,ns
bool_dense_c0_plain,0,0,8192,240.102
bool_dense_c0_plain,0,1,8192,241.221
bool_dense_c0_plain,0,2,8192,240.865
bool_dense_c0_plain,0,3,8192,239.950
bool_dense_c0_plain,0,4,8192,239.894
bool_dense_c0_plain,0,5,8192,240.362
bool_dense_c0_plain,0,6,8192,240.845
bool_dense_c0_plain,0,7,8192,240.438
bool_dense_c0_plain,0,8,8192,240.382
bool_dense_c0_plain,0,9,8192,240.458
bool_dense_c0_plain,0,10,8192,240.565
bool_dense_c0_plain,0,11,8192,244.212
bool_dense_c0_multi,0,0,16384,241.971
bool_dense_c0_multi,0,1,16384,241.282
bool_dense_c0_multi,0,2,16384,240.705
bool_dense_c0_multi,0,3,16384,240.707
bool_dense_c0_multi,0,4,16384,240.860
bool_dense_c0_multi,0,5,16384,240.952
bool_dense_c0_multi,0,6,16384,242.282
bool_dense_c0_multi,0,7,16384,240.740
bool_dense_c0_multi,0,8,16384,241.539
bool_dense_c0_multi,0,9,16384,242.218
bool_dense_c0_multi,0,10,16384,240.603
bool_dense_c0_multi,0,11,16384,240.796
bool_dense_c1_plain,0,0,8192,393.188
bool_dense_c1_plain,0,1,8192,397.573
bool_dense_c1_plain,0,2,8192,394.582
bool_dense_c1_plain,0,3,8192,394.577
bool_dense_c1_plain,0,4,8192,394.663
bool_dense_c1_plain,0,5,8192,399.012
bool_dense_c1_plain,0,6,8192,391.907
bool_dense_c1_plain,0,7,8192,395.289
bool_dense_c1_plain,0,8,8192,396.098
bool_dense_c1_plain,0,9,8192,396.057
bool_dense_c1_plain,0,10,8192,396.525
bool_dense_c1_plain,0,11,8192,396.556
bool_dense_c1_multi,0,0,8192,395.849
bool_dense_c1_multi,0,1,8192,397.552
bool_dense_c1_multi,0,2,8192,398.733
bool_dense_c1_multi,0,3,8192,396.388
bool_dense_c1_multi,0,4,8192,395.671
bool_dense_c1_multi,0,5,8192,399.485
bool_dense_c1_multi,0,6,8192,407.761
bool_dense_c1_multi,0,7,8192,396.673
bool_dense_c1_multi,0,8,8192,400.177
bool_dense_c1_multi,0,9,8192,396.632
bool_dense_c1_multi,0,10,8192,396.311
bool_dense_c1_multi,0,11,8192,398.066
bool_dense_c2_plain,0,0,8192,393.661
bool_dense_c2_plain,0,1,8192,392.934
bool_dense_c2_plain,0,2,8192,393.361
bool_dense_c2_plain,0,3,8192,393.412
bool_dense_c2_plain,0,4,8192,396.439
bool_dense_c2_plain,0,5,8192,394.653
bool_dense_c2_plain,0,6,8192,395.747
bool_dense_c2_plain,0,7,8192,397.288
bool_dense_c2_plain,0,8,8192,396.327
bool_dense_c2_plain,0,9,8192,394.435
bool_dense_c2_plain,0,10,8192,394.714
bool_dense_c2_plain,0,11,8192,394.587
bool_dense_c2_multi,0,0,8192,393.484
bool_dense_c2_multi,0,1,8192,396.469
bool_dense_c2_multi,0,2,8192,392.827
bool_dense_c2_multi,0,3,8192,393.555
bool_dense_c2_multi,0,4,8192,393.712
bool_dense_c2_multi,0,5,8192,394.597
bool_dense_c2_multi,0,6,8192,392.990
bool_dense_c2_multi,0,7,8192,392.746
bool_dense_c2_multi,0,8,8192,395.187
bool_dense_c2_multi,0,9,8192,395.396
bool_dense_c2_multi,0,10,8192,386.531
bool_dense_c2_multi,0,11,8192,396.067
bool_partial_c0_plain,0,0,8192,456.629
bool_partial_c0_plain,0,1,8192,458.384
bool_partial_c0_plain,0,2,8192,456.314
bool_partial_c0_plain,0,3,8192,456.528
bool_partial_c0_plain,0,4,8192,455.861
bool_partial_c0_plain,0,5,8192,460.012
bool_partial_c0_plain,0,6,8192,460.037
bool_partial_c0_plain,0,7,8192,460.398
bool_partial_c0_plain,0,8,8192,473.287
bool_partial_c0_plain,0,9,8192,457.296
bool_partial_c0_plain,0,10,8192,456.212
bool_partial_c0_plain,0,11,8192,457.464
bool_partial_c0_multi,0,0,8192,455.297
bool_partial_c0_multi,0,1,8192,476.095
bool_partial_c0_multi,0,2,8192,463.938
bool_partial_c0_multi,0,3,8192,458.211
bool_partial_c0_multi,0,4,8192,455.795
bool_partial_c0_multi,0,5,8192,457.347
bool_partial_c0_multi,0,6,8192,456.314
bool_partial_c0_multi,0,7,8192,457.128
bool_partial_c0_multi,0,8,8192,467.453
bool_partial_c0_multi,0,9,8192,460.907
bool_partial_c0_multi,0,10,8192,455.760
bool_partial_c0_multi,0,11,8192,459.290
bool_partial_c1_plain,0,0,4096,612.529
bool_partial_c1_plain,0,1,4096,624.949
bool_partial_c1_plain,0,2,4096,616.801
bool_partial_c1_plain,0,3,4096,616.740
bool_partial_c1_plain,0,4,4096,614.410
bool_partial_c1_plain,0,5,4096,622.915
bool_partial_c1_plain,0,6,4096,630.910
bool_partial_c1_plain,0,7,4096,615.509
bool_partial_c1_plain,0,8,4096,616.221
bool_partial_c1_plain,0,9,4096,623.332
bool_partial_c1_plain,0,10,4096,616.567
bool_partial_c1_plain,0,11,4096,616.547
bool_partial_c1_multi,0,0,4096,617.055
bool_partial_c1_multi,0,1,4096,615.489
bool_partial_c1_multi,0,2,4096,613.993
bool_partial_c1_multi,0,3,4096,613.983
bool_partial_c1_multi,0,4,4096,614.451
bool_partial_c1_multi,0,5,4096,613.892
bool_partial_c1_multi,0,6,4096,616.190
bool_partial_c1_multi,0,7,4096,613.129
bool_partial_c1_multi,0,8,4096,616.608
bool_partial_c1_multi,0,9,4096,621.582
bool_partial_c1_multi,0,10,4096,615.479
bool_partial_c1_multi,0,11,4096,613.271
bool_partial_c2_plain,0,0,4096,620.941
bool_partial_c2_plain,0,1,4096,614.115
bool_partial_c2_plain,0,2,4096,618.327
bool_partial_c2_plain,0,3,4096,620.046
bool_partial_c2_plain,0,4,4096,635.284
bool_partial_c2_plain,0,5,4096,617.757
bool_partial_c2_plain,0,6,4096,616.516
bool_partial_c2_plain,0,7,4096,616.557
bool_partial_c2_plain,0,8,4096,623.189
bool_partial_c2_plain,0,9,4096,616.455
