case,rows,sample,iterations,ns
cosine_w1_c0,1024,0,1024,2276.938
cosine_w1_c0,1024,1,1024,2281.332
cosine_w1_c0,1024,2,1024,2338.827
cosine_w1_c0,1024,3,1024,2261.434
cosine_w1_c0,1024,4,1024,2359.131
cosine_w1_c0,1024,5,1024,2364.462
cosine_w1_c0,1024,6,1024,2278.523
cosine_w1_c0,1024,7,1024,2316.365
cosine_w1_c0,1024,8,1024,2282.104
cosine_w1_c0,1024,9,1024,2295.857
cosine_w1_c0,1024,10,1024,2261.475
cosine_w1_c0,1024,11,1024,2264.567
cosine_w1_c1,1024,0,1024,3422.607
cosine_w1_c1,1024,1,1024,3208.455
cosine_w1_c1,1024,2,1024,3203.207
cosine_w1_c1,1024,3,1024,3238.159
cosine_w1_c1,1024,4,1024,3318.440
cosine_w1_c1,1024,5,1024,3306.192
cosine_w1_c1,1024,6,1024,3203.247
cosine_w1_c1,1024,7,1024,3261.597
cosine_w1_c1,1024,8,1024,3230.469
cosine_w1_c1,1024,9,1024,3186.117
cosine_w1_c1,1024,10,1024,3334.839
cosine_w1_c1,1024,11,1024,3314.006
cosine_w1_c2,1024,0,1024,2948.853
cosine_w1_c2,1024,1,1024,2985.840
cosine_w1_c2,1024,2,1024,2946.411
cosine_w1_c2,1024,3,1024,2957.234
cosine_w1_c2,1024,4,1024,2948.812
cosine_w1_c2,1024,5,1024,2935.831
cosine_w1_c2,1024,6,1024,2928.711
cosine_w1_c2,1024,7,1024,2927.449
cosine_w1_c2,1024,8,1024,2931.926
cosine_w1_c2,1024,9,1024,2923.177
cosine_w1_c2,1024,10,1024,2927.938
cosine_w1_c2,1024,11,1024,2928.914
cosine_w2_c0,1024,0,1024,2678.061
cosine_w2_c0,1024,1,1024,2680.867
cosine_w2_c0,1024,2,1024,2684.366
cosine_w2_c0,1024,3,1024,2668.050
cosine_w2_c0,1024,4,1024,2664.145
cosine_w2_c0,1024,5,1024,2675.699
cosine_w2_c0,1024,6,1024,2673.422
cosine_w2_c0,1024,7,1024,2661.458
cosine_w2_c0,1024,8,1024,2664.104
cosine_w2_c0,1024,9,1024,2666.789
cosine_w2_c0,1024,10,1024,2718.099
cosine_w2_c0,1024,11,1024,2680.704
cosine_w2_c1,1024,0,1024,3594.971
cosine_w2_c1,1024,1,1024,3602.255
cosine_w2_c1,1024,2,1024,3599.528
cosine_w2_c1,1024,3,1024,3586.141
cosine_w2_c1,1024,4,1024,3589.966
cosine_w2_c1,1024,5,1024,3618.245
cosine_w2_c1,1024,6,1024,3588.053
cosine_w2_c1,1024,7,1024,3621.826
cosine_w2_c1,1024,8,1024,3604.736
cosine_w2_c1,1024,9,1024,3619.710
cosine_w2_c1,1024,10,1024,3597.656
cosine_w2_c1,1024,11,1024,3604.248
cosine_w2_c2,1024,0,1024,3336.955
cosine_w2_c2,1024,1,1024,3429.729
cosine_w2_c2,1024,2,1024,3344.482
cosine_w2_c2,1024,3,1024,3339.722
cosine_w2_c2,1024,4,1024,3354.533
cosine_w2_c2,1024,5,1024,3333.090
cosine_w2_c2,1024,6,1024,3389.608
cosine_w2_c2,1024,7,1024,3350.139
cosine_w2_c2,1024,8,1024,3345.744
cosine_w2_c2,1024,9,1024,3357.788
cosine_w2_c2,1024,10,1024,3370.809
cosine_w2_c2,1024,11,1024,3342.204
cosine_w3_c0,1024,0,1024,3419.597
cosine_w3_c0,1024,1,1024,3422.771
cosine_w3_c0,1024,2,1024,3419.800
cosine_w3_c0,1024,3,1024,3419.637
cosine_w3_c0,1024,4,1024,3422.607
cosine_w3_c0,1024,5,1024,3427.652
cosine_w3_c0,1024,6,1024,3448.324
cosine_w3_c0,1024,7,1024,3422.729
cosine_w3_c0,1024,8,1024,3428.548
cosine_w3_c0,1024,9,1024,3437.053
cosine_w3_c0,1024,10,1024,3855.347
cosine_w3_c0,1024,11,1024,3583.292
cosine_w3_c1,1024,0,512,4360.434
cosine_w3_c1,1024,1,512,4362.469
cosine_w3_c1,1024,2,512,4358.723
cosine_w3_c1,1024,3,512,4427.490
cosine_w3_c1,1024,4,512,4371.176
cosine_w3_c1,1024,5,512,4360.596
cosine_w3_c1,1024,6,512,4358.725
cosine_w3_c1,1024,7,512,4363.037
cosine_w3_c1,1024,8,512,4386.799
cosine_w3_c1,1024,9,512,4355.307
cosine_w3_c1,1024,10,512,4364.338
cosine_w3_c1,1024,11,512,4359.049
cosine_w3_c2,1024,0,512,4125.570
cosine_w3_c2,1024,1,512,4105.957
cosine_w3_c2,1024,2,512,4112.631
cosine_w3_c2,1024,3,512,4151.611
cosine_w3_c2,1024,4,512,4179.199
cosine_w3_c2,1024,5,512,4106.852
cosine_w3_c2,1024,6,512,4106.934
cosine_w3_c2,1024,7,512,4111.896
cosine_w3_c2,1024,8,512,4107.666
cosine_w3_c2,1024,9,512,4379.801
cosine_w3_c2,1024,10,512,4142.578
cosine_w3_c2,1024,11,512,4109.131
cosine_w4_c0,1024,0,512,4850.504
cosine_w4_c0,1024,1,512,4695.312
cosine_w4_c0,1024,2,512,4689.127
cosine_w4_c0,1024,3,512,4689.373
cosine_w4_c0,1024,4,512,4759.277
cosine_w4_c0,1024,5,512,4719.889
cosine_w4_c0,1024,6,512,5149.576
cosine_w4_c0,1024,7,512,5178.793
cosine_w4_c0,1024,8,512,5198.812
cosine_w4_c0,1024,9,512,4873.617
cosine_w4_c0,1024,10,512,4702.555
cosine_w4_c0,1024,11,512,4715.088
cosine_w4_c1,1024,0,512,5152.020
cosine_w4_c1,1024,1,512,5154.541
cosine_w4_c1,1024,2,512,5154.297
cosine_w4_c1,1024,3,512,5241.455
cosine_w4_c1,1024,4,512,5149.738
cosine_w4_c1,1024,5,512,5150.797
cosine_w4_c1,1024,6,512,5154.623
cosine_w4_c1,1024,7,512,5167.889
cosine_w4_c1,1024,8,512,5169.271
cosine_w4_c1,1024,9,512,5153.891
cosine_w4_c1,1024,10,512,5200.357
cosine_w4_c1,1024,11,512,5151.938
cosine_w4_c2,1024,0,512,4925.537
cosine_w4_c2,1024,1,512,4948.648
cosine_w4_c2,1024,2,512,4908.771
cosine_w4_c2,1024,3,512,4903.891
cosine_w4_c2,1024,4,512,4909.180
cosine_w4_c2,1024,5,512,4910.645
cosine_w4_c2,1024,6,512,4931.314
cosine_w4_c2,1024,7,512,4900.797
cosine_w4_c2,1024,8,512,4906.006
cosine_w4_c2,1024,9,512,4900.391
cosine_w4_c2,1024,10,512,4900.146
cosine_w4_c2,1024,11,512,4903.320
cosine_w8_c0,1024,0,512,4183.105
cosine_w8_c0,1024,1,512,4248.209
cosine_w8_c0,1024,2,512,4191.000
cosine_w8_c0,1024,3,512,4181.314
cosine_w8_c0,1024,4,512,4186.279
cosine_w8_c0,1024,5,512,4187.092
cosine_w8_c0,1024,6,512,4187.744
cosine_w8_c0,1024,7,512,4269.855
cosine_w8_c0,1024,8,512,4245.768
cosine_w8_c0,1024,9,512,4236.246
cosine_w8_c0,1024,10,512,4209.311
cosine_w8_c0,1024,11,512,4216.635
cosine_w8_c1,1024,0,512,4604.410
cosine_w8_c1,1024,1,512,4618.977
cosine_w8_c1,1024,2,512,4648.764
cosine_w8_c1,1024,3,512,4604.736
cosine_w8_c1,1024,4,512,4603.354
cosine_w8_c1,1024,5,512,4602.133
cosine_w8_c1,1024,6,512,4601.236
cosine_w8_c1,1024,7,512,4623.535
cosine_w8_c1,1024,8,512,4605.549
cosine_w8_c1,1024,9,512,4629.150
cosine_w8_c1,1024,10,512,4602.051
cosine_w8_c1,1024,11,512,4610.270
cosine_w8_c2,1024,0,512,4606.689
cosine_w8_c2,1024,1,512,4596.436
cosine_w8_c2,1024,2,512,4652.018
cosine_w8_c2,1024,3,512,4592.611
cosine_w8_c2,1024,4,512,4596.680
cosine_w8_c2,1024,5,512,4591.473
cosine_w8_c2,1024,6,512,4590.168
cosine_w8_c2,1024,7,512,4616.455
cosine_w8_c2,1024,8,512,4597.982
cosine_w8_c2,1024,9,512,4599.039
cosine_w8_c2,1024,10,512,4609.213
cosine_w8_c2,1024,11,512,4608.154
cosine_w16_c0,1024,0,512,7476.480
cosine_w16_c0,1024,1,512,7419.107
cosine_w16_c0,1024,2,512,7422.932
cosine_w16_c0,1024,3,512,7476.807
cosine_w16_c0,1024,4,512,7473.797
cosine_w16_c0,1024,5,512,7437.500
cosine_w16_c0,1024,6,512,7425.375
cosine_w16_c0,1024,7,512,7451.172
cosine_w16_c0,1024,8,512,7435.223
cosine_w16_c0,1024,9,512,7497.967
cosine_w16_c0,1024,10,512,7438.965
cosine_w16_c0,1024,11,512,7436.197
cosine_w16_c1,1024,0,256,8045.570
cosine_w16_c1,1024,1,256,8052.734
cosine_w16_c1,1024,2,256,8045.570
cosine_w16_c1,1024,3,256,8037.598
cosine_w16_c1,1024,4,256,8030.113
cosine_w16_c1,1024,5,256,8037.762
cosine_w16_c1,1024,6,256,8063.641
cosine_w16_c1,1024,7,256,8221.840
cosine_w16_c1,1024,8,256,8037.273
cosine_w16_c1,1024,9,256,8160.480
cosine_w16_c1,1024,10,256,8023.109
cosine_w16_c1,1024,11,256,8036.945
cosine_w16_c2,1024,0,256,8081.543
cosine_w16_c2,1024,1,256,8082.844
cosine_w16_c2,1024,2,256,8071.449
cosine_w16_c2,1024,3,256,8108.398
cosine_w16_c2,1024,4,256,8160.320
cosine_w16_c2,1024,5,256,7954.102
cosine_w16_c2,1024,6,256,7956.703
cosine_w16_c2,1024,7,256,8047.039
cosine_w16_c2,1024,8,256,8085.938
cosine_w16_c2,1024,9,256,8052.410
cosine_w16_c2,1024,10,256,8169.922
cosine_w16_c2,1024,11,256,8043.945
