case,rows,sample,iterations,ns
invocation_rowfn,0,0,4096,403.992
invocation_rowfn,0,1,4096,456.675
invocation_rowfn,0,2,4096,496.307
invocation_rowfn,0,3,4096,413.778
invocation_rowfn,0,4,4096,434.703
invocation_rowfn,0,5,4096,413.727
invocation_rowfn,0,6,4096,404.256
invocation_rowfn,0,7,4096,374.969
invocation_rowfn,0,8,4096,386.047
invocation_rowfn,0,9,4096,387.645
invocation_rowfn,0,10,4096,358.744
invocation_rowfn,0,11,4096,376.780
invocation_fresh_args,0,0,8192,371.165
invocation_fresh_args,0,1,8192,347.651
invocation_fresh_args,0,2,8192,322.535
invocation_fresh_args,0,3,8192,298.889
invocation_fresh_args,0,4,8192,294.576
invocation_fresh_args,0,5,8192,298.945
invocation_fresh_args,0,6,8192,270.075
invocation_fresh_args,0,7,8192,264.470
invocation_fresh_args,0,8,8192,249.176
invocation_fresh_args,0,9,8192,249.502
invocation_fresh_args,0,10,8192,252.625
invocation_fresh_args,0,11,8192,246.424
invocation_direct_collector,0,0,32768,70.381
invocation_direct_collector,0,1,32768,67.543
invocation_direct_collector,0,2,32768,66.879
invocation_direct_collector,0,3,32768,65.267
invocation_direct_collector,0,4,32768,63.157
invocation_direct_collector,0,5,32768,61.099
invocation_direct_collector,0,6,32768,61.040
invocation_direct_collector,0,7,32768,60.552
invocation_direct_collector,0,8,32768,58.533
invocation_direct_collector,0,9,32768,58.336
invocation_direct_collector,0,10,32768,58.586
invocation_direct_collector,0,11,32768,61.410
invocation_direct_iterator,0,0,65536,58.860
invocation_direct_iterator,0,1,65536,58.840
invocation_direct_iterator,0,2,65536,58.441
invocation_direct_iterator,0,3,65536,58.760
invocation_direct_iterator,0,4,65536,59.536
invocation_direct_iterator,0,5,65536,59.281
invocation_direct_iterator,0,6,65536,62.192
invocation_direct_iterator,0,7,65536,56.619
invocation_direct_iterator,0,8,65536,59.092
invocation_direct_iterator,0,9,65536,58.675
invocation_direct_iterator,0,10,65536,60.245
invocation_direct_iterator,0,11,65536,58.411
invocation_clone_drop,0,0,1048576,3.143
invocation_clone_drop,0,1,1048576,3.274
invocation_clone_drop,0,2,1048576,3.162
invocation_clone_drop,0,3,1048576,3.378
invocation_clone_drop,0,4,1048576,3.158
invocation_clone_drop,0,5,1048576,3.170
invocation_clone_drop,0,6,1048576,3.166
invocation_clone_drop,0,7,1048576,3.247
invocation_clone_drop,0,8,1048576,3.147
invocation_clone_drop,0,9,1048576,3.197
invocation_clone_drop,0,10,1048576,3.147
invocation_clone_drop,0,11,1048576,3.143
invocation_argument_storage,0,0,524288,4.510
invocation_argument_storage,0,1,524288,4.490
invocation_argument_storage,0,2,524288,4.414
invocation_argument_storage,0,3,524288,4.406
invocation_argument_storage,0,4,524288,4.431
invocation_argument_storage,0,5,524288,4.411
invocation_argument_storage,0,6,524288,4.448
invocation_argument_storage,0,7,524288,4.453
invocation_argument_storage,0,8,524288,4.407
invocation_argument_storage,0,9,524288,4.501
invocation_argument_storage,0,10,524288,4.433
invocation_argument_storage,0,11,524288,4.406
invocation_validate,0,0,4194304,0.520
invocation_validate,0,1,4194304,0.513
invocation_validate,0,2,4194304,0.533
invocation_validate,0,3,4194304,0.510
invocation_validate,0,4,4194304,0.510
invocation_validate,0,5,4194304,0.509
invocation_validate,0,6,4194304,0.529
invocation_validate,0,7,4194304,0.503
invocation_validate,0,8,4194304,0.473
invocation_validate,0,9,4194304,0.484
invocation_validate,0,10,4194304,0.497
invocation_validate,0,11,4194304,0.523
invocation_plan,0,0,262144,11.322
invocation_plan,0,1,262144,11.402
invocation_plan,0,2,262144,11.514
invocation_plan,0,3,262144,11.278
invocation_plan,0,4,262144,11.300
invocation_plan,0,5,262144,11.298
invocation_plan,0,6,262144,11.293
invocation_plan,0,7,262144,11.329
invocation_plan,0,8,262144,11.425
invocation_plan,0,9,262144,11.324
invocation_plan,0,10,262144,11.503
invocation_plan,0,11,262144,11.308
invocation_rowfn,1,0,16384,192.207
invocation_rowfn,1,1,16384,193.591
invocation_rowfn,1,2,16384,195.552
invocation_rowfn,1,3,16384,193.410
invocation_rowfn,1,4,16384,194.483
invocation_rowfn,1,5,16384,193.845
invocation_rowfn,1,6,16384,191.912
invocation_rowfn,1,7,16384,196.757
invocation_rowfn,1,8,16384,196.358
invocation_rowfn,1,9,16384,200.020
invocation_rowfn,1,10,16384,194.260
invocation_rowfn,1,11,16384,192.477
invocation_fresh_args,1,0,16384,198.865
invocation_fresh_args,1,1,16384,200.536
invocation_fresh_args,1,2,16384,199.346
invocation_fresh_args,1,3,16384,202.642
invocation_fresh_args,1,4,16384,199.783
invocation_fresh_args,1,5,16384,197.876
invocation_fresh_args,1,6,16384,193.278
invocation_fresh_args,1,7,16384,195.081
invocation_fresh_args,1,8,16384,195.231
invocation_fresh_args,1,9,16384,186.750
invocation_fresh_args,1,10,16384,192.726
invocation_fresh_args,1,11,16384,194.249
invocation_direct_collector,1,0,32768,63.267
invocation_direct_collector,1,1,32768,64.145
invocation_direct_collector,1,2,32768,63.049
invocation_direct_collector,1,3,32768,63.224
invocation_direct_collector,1,4,32768,65.947
invocation_direct_collector,1,5,32768,64.612
invocation_direct_collector,1,6,32768,63.334
invocation_direct_collector,1,7,32768,64.524
invocation_direct_collector,1,8,32768,64.351
invocation_direct_collector,1,9,32768,63.070
invocation_direct_collector,1,10,32768,63.190
invocation_direct_collector,1,11,32768,63.226
invocation_direct_iterator,1,0,32768,63.082
invocation_direct_iterator,1,1,32768,63.688
invocation_direct_iterator,1,2,32768,62.973
invocation_direct_iterator,1,3,32768,62.778
invocation_direct_iterator,1,4,32768,62.828
invocation_direct_iterator,1,5,32768,63.006
invocation_direct_iterator,1,6,32768,63.221
invocation_direct_iterator,1,7,32768,67.323
invocation_direct_iterator,1,8,32768,62.824
