case,rows,sample,iterations,ns
cosine_w2_c0,1024,0,1024,2677.286
cosine_w2_c0,1024,1,1024,2673.665
cosine_w2_c0,1024,2,1024,2762.613
cosine_w2_c0,1024,3,1024,2730.591
cosine_w2_c0,1024,4,1024,2679.810
cosine_w2_c0,1024,5,1024,2673.014
cosine_w2_c0,1024,6,1024,2679.036
cosine_w2_c0,1024,7,1024,2724.569
cosine_w2_c0,1024,8,1024,2681.193
cosine_w2_c0,1024,9,1024,2678.385
cosine_w2_c0,1024,10,1024,2720.500
cosine_w2_c0,1024,11,1024,2680.379
cosine_w2_c1,1024,0,1024,3472.371
cosine_w2_c1,1024,1,1024,3330.933
cosine_w2_c1,1024,2,1024,3331.584
cosine_w2_c1,1024,3,1024,3333.903
cosine_w2_c1,1024,4,1024,3377.116
cosine_w2_c1,1024,5,1024,3364.664
cosine_w2_c1,1024,6,1024,3344.198
cosine_w2_c1,1024,7,1024,3453.450
cosine_w2_c1,1024,8,1024,3375.854
cosine_w2_c1,1024,9,1024,3348.999
cosine_w2_c1,1024,10,1024,3371.785
cosine_w2_c1,1024,11,1024,3410.075
cosine_w2_c2,1024,0,1024,3079.793
cosine_w2_c2,1024,1,1024,3169.882
cosine_w2_c2,1024,2,1024,3090.983
cosine_w2_c2,1024,3,1024,3086.507
cosine_w2_c2,1024,4,1024,3075.398
cosine_w2_c2,1024,5,1024,3129.924
cosine_w2_c2,1024,6,1024,3179.443
cosine_w2_c2,1024,7,1024,3086.385
cosine_w2_c2,1024,8,1024,3081.706
cosine_w2_c2,1024,9,1024,3080.037
cosine_w2_c2,1024,10,1024,3101.888
cosine_w2_c2,1024,11,1024,3081.096
cosine_w32_c0,1024,0,256,15592.773
cosine_w32_c0,1024,1,256,15472.820
cosine_w32_c0,1024,2,256,15297.363
cosine_w32_c0,1024,3,256,15286.621
cosine_w32_c0,1024,4,256,15419.270
cosine_w32_c0,1024,5,256,15326.660
cosine_w32_c0,1024,6,256,15440.430
cosine_w32_c0,1024,7,256,15834.961
cosine_w32_c0,1024,8,256,14847.004
cosine_w32_c0,1024,9,256,14411.621
cosine_w32_c0,1024,10,256,15136.883
cosine_w32_c0,1024,11,256,14970.703
cosine_w32_c1,1024,0,128,16137.039
cosine_w32_c1,1024,1,128,16316.406
cosine_w32_c1,1024,2,128,16172.852
cosine_w32_c1,1024,3,128,16187.500
cosine_w32_c1,1024,4,128,16223.305
cosine_w32_c1,1024,5,128,16104.820
cosine_w32_c1,1024,6,128,16163.406
cosine_w32_c1,1024,7,128,16706.055
cosine_w32_c1,1024,8,128,16458.664
cosine_w32_c1,1024,9,128,16456.055
cosine_w32_c1,1024,10,128,16108.719
cosine_w32_c1,1024,11,128,16130.211
cosine_w32_c2,1024,0,128,16212.242
cosine_w32_c2,1024,1,128,16195.312
cosine_w32_c2,1024,2,128,16404.617
cosine_w32_c2,1024,3,128,16192.055
cosine_w32_c2,1024,4,128,16173.500
cosine_w32_c2,1024,5,128,16194.664
cosine_w32_c2,1024,6,128,16179.688
cosine_w32_c2,1024,7,128,16368.164
cosine_w32_c2,1024,8,128,17099.930
cosine_w32_c2,1024,9,128,16383.469
cosine_w32_c2,1024,10,128,16156.906
cosine_w32_c2,1024,11,128,16263.672
cosine_w256_c0,1024,0,16,231716.125
cosine_w256_c0,1024,1,16,249658.875
cosine_w256_c0,1024,2,16,233450.562
cosine_w256_c0,1024,3,16,232078.125
cosine_w256_c0,1024,4,16,232317.688
cosine_w256_c0,1024,5,16,232997.375
cosine_w256_c0,1024,6,16,232510.438
cosine_w256_c0,1024,7,16,235737.000
cosine_w256_c0,1024,8,16,234411.500
cosine_w256_c0,1024,9,16,235148.438
cosine_w256_c0,1024,10,16,249473.938
cosine_w256_c0,1024,11,16,233169.250
cosine_w256_c1,1024,0,16,236088.562
cosine_w256_c1,1024,1,16,251039.062
cosine_w256_c1,1024,2,16,240216.125
cosine_w256_c1,1024,3,16,237557.312
cosine_w256_c1,1024,4,16,238596.312
cosine_w256_c1,1024,5,16,239263.062
cosine_w256_c1,1024,6,16,240752.625
cosine_w256_c1,1024,7,16,238476.562
cosine_w256_c1,1024,8,16,238966.125
cosine_w256_c1,1024,9,16,236309.938
cosine_w256_c1,1024,10,16,249317.750
cosine_w256_c1,1024,11,16,239205.750
cosine_w256_c2,1024,0,16,239356.750
cosine_w256_c2,1024,1,16,252575.500
cosine_w256_c2,1024,2,16,244302.062
cosine_w256_c2,1024,3,16,238427.062
cosine_w256_c2,1024,4,16,241200.500
cosine_w256_c2,1024,5,16,241007.812
cosine_w256_c2,1024,6,16,244598.938
cosine_w256_c2,1024,7,16,239158.875
cosine_w256_c2,1024,8,16,241721.312
cosine_w256_c2,1024,9,16,240372.375
cosine_w256_c2,1024,10,16,254049.500
cosine_w256_c2,1024,11,16,242812.500
