case,rows,sample,iterations,ns
selected_valid_c0_plain,0,0,8192,470.205
selected_valid_c0_plain,0,1,8192,470.571
selected_valid_c0_plain,0,2,8192,473.933
selected_valid_c0_plain,0,3,8192,472.117
selected_valid_c0_plain,0,4,8192,471.329
selected_valid_c0_plain,0,5,8192,475.449
selected_valid_c0_plain,0,6,8192,470.586
selected_valid_c0_plain,0,7,8192,471.843
selected_valid_c0_plain,0,8,8192,473.613
selected_valid_c0_plain,0,9,8192,471.110
selected_valid_c0_plain,0,10,8192,471.619
selected_valid_c0_plain,0,11,8192,472.722
selected_valid_c0_multi,0,0,8192,475.769
selected_valid_c0_multi,0,1,8192,470.901
selected_valid_c0_multi,0,2,8192,472.132
selected_valid_c0_multi,0,3,8192,471.939
selected_valid_c0_multi,0,4,8192,474.670
selected_valid_c0_multi,0,5,8192,474.024
selected_valid_c0_multi,0,6,8192,471.680
selected_valid_c0_multi,0,7,8192,470.332
selected_valid_c0_multi,0,8,8192,472.290
selected_valid_c0_multi,0,9,8192,471.059
selected_valid_c0_multi,0,10,8192,470.952
selected_valid_c0_multi,0,11,8192,470.886
selected_filtered_c0_plain,0,0,8192,472.672
selected_filtered_c0_plain,0,1,8192,472.361
selected_filtered_c0_plain,0,2,8192,472.244
selected_filtered_c0_plain,0,3,8192,473.368
selected_filtered_c0_plain,0,4,8192,472.544
selected_filtered_c0_plain,0,5,8192,475.423
selected_filtered_c0_plain,0,6,8192,470.591
selected_filtered_c0_plain,0,7,8192,472.407
selected_filtered_c0_plain,0,8,8192,475.296
selected_filtered_c0_plain,0,9,8192,475.611
selected_filtered_c0_plain,0,10,8192,472.743
selected_filtered_c0_plain,0,11,8192,479.294
selected_filtered_c0_multi,0,0,8192,473.236
selected_filtered_c0_multi,0,1,8192,472.046
selected_filtered_c0_multi,0,2,8192,472.000
selected_filtered_c0_multi,0,3,8192,475.021
selected_filtered_c0_multi,0,4,8192,473.541
selected_filtered_c0_multi,0,5,8192,476.791
selected_filtered_c0_multi,0,6,8192,479.553
selected_filtered_c0_multi,0,7,8192,476.664
selected_filtered_c0_multi,0,8,8192,476.639
selected_filtered_c0_multi,0,9,8192,484.685
