case,rows,sample,iterations,ns
cosine_w1_c0,1024,0,1024,2270.224
cosine_w1_c0,1024,1,1024,2256.999
cosine_w1_c0,1024,2,1024,2258.708
cosine_w1_c0,1024,3,1024,2257.446
cosine_w1_c0,1024,4,1024,2257.446
cosine_w1_c0,1024,5,1024,2294.759
cosine_w1_c0,1024,6,1024,2292.969
cosine_w1_c0,1024,7,1024,2266.357
cosine_w1_c0,1024,8,1024,2257.039
cosine_w1_c0,1024,9,1024,2270.955
cosine_w1_c0,1024,10,1024,2358.887
cosine_w1_c0,1024,11,1024,2259.196
cosine_w1_c1,1024,0,1024,2956.584
cosine_w1_c1,1024,1,1024,2951.172
cosine_w1_c1,1024,2,1024,2959.961
cosine_w1_c1,1024,3,1024,2972.127
cosine_w1_c1,1024,4,1024,2953.125
cosine_w1_c1,1024,5,1024,2961.060
cosine_w1_c1,1024,6,1024,2959.879
cosine_w1_c1,1024,7,1024,2965.901
cosine_w1_c1,1024,8,1024,2964.478
cosine_w1_c1,1024,9,1024,2965.535
cosine_w1_c1,1024,10,1024,2970.052
cosine_w1_c1,1024,11,1024,2965.007
cosine_w1_c2,1024,0,1024,2819.214
cosine_w1_c2,1024,1,1024,2799.194
cosine_w1_c2,1024,2,1024,2784.342
cosine_w1_c2,1024,3,1024,2793.416
cosine_w1_c2,1024,4,1024,2803.345
cosine_w1_c2,1024,5,1024,2790.405
cosine_w1_c2,1024,6,1024,2783.691
cosine_w1_c2,1024,7,1024,2783.325
cosine_w1_c2,1024,8,1024,2792.480
cosine_w1_c2,1024,9,1024,2782.104
cosine_w1_c2,1024,10,1024,2784.058
cosine_w1_c2,1024,11,1024,2784.912
cosine_w2_c0,1024,0,1024,2939.697
cosine_w2_c0,1024,1,1024,2946.899
cosine_w2_c0,1024,2,1024,2936.442
cosine_w2_c0,1024,3,1024,2930.664
cosine_w2_c0,1024,4,1024,2934.245
cosine_w2_c0,1024,5,1024,2930.989
cosine_w2_c0,1024,6,1024,2930.135
cosine_w2_c0,1024,7,1024,2931.966
cosine_w2_c0,1024,8,1024,2932.129
cosine_w2_c0,1024,9,1024,2969.931
cosine_w2_c0,1024,10,1024,2933.960
cosine_w2_c0,1024,11,1024,2967.569
cosine_w2_c1,1024,0,1024,3432.048
cosine_w2_c1,1024,1,1024,3443.889
cosine_w2_c1,1024,2,1024,3432.576
cosine_w2_c1,1024,3,1024,3378.825
cosine_w2_c1,1024,4,1024,3383.707
cosine_w2_c1,1024,5,1024,3405.844
cosine_w2_c1,1024,6,1024,3356.039
cosine_w2_c1,1024,7,1024,3354.167
cosine_w2_c1,1024,8,1024,3411.052
cosine_w2_c1,1024,9,1024,3356.079
cosine_w2_c1,1024,10,1024,3357.138
cosine_w2_c1,1024,11,1024,3361.735
cosine_w2_c2,1024,0,1024,3132.121
cosine_w2_c2,1024,1,1024,3100.667
cosine_w2_c2,1024,2,1024,3099.528
cosine_w2_c2,1024,3,1024,3105.998
cosine_w2_c2,1024,4,1024,3115.804
cosine_w2_c2,1024,5,1024,3113.281
cosine_w2_c2,1024,6,1024,3111.857
cosine_w2_c2,1024,7,1024,3108.479
cosine_w2_c2,1024,8,1024,3107.951
cosine_w2_c2,1024,9,1024,3136.801
cosine_w2_c2,1024,10,1024,3099.406
cosine_w2_c2,1024,11,1024,3134.236
cosine_w3_c0,1024,0,1024,3703.125
cosine_w3_c0,1024,1,1024,3690.796
cosine_w3_c0,1024,2,1024,3688.965
cosine_w3_c0,1024,3,1024,3690.552
cosine_w3_c0,1024,4,1024,3696.858
cosine_w3_c0,1024,5,1024,3687.744
cosine_w3_c0,1024,6,1024,3720.378
cosine_w3_c0,1024,7,1024,3687.419
cosine_w3_c0,1024,8,1024,3689.860
cosine_w3_c0,1024,9,1024,3708.334
cosine_w3_c0,1024,10,1024,3689.128
cosine_w3_c0,1024,11,1024,3691.121
cosine_w3_c1,1024,0,512,4128.826
cosine_w3_c1,1024,1,512,4144.531
cosine_w3_c1,1024,2,512,4118.082
cosine_w3_c1,1024,3,512,4187.826
cosine_w3_c1,1024,4,512,4122.396
cosine_w3_c1,1024,5,512,4166.584
cosine_w3_c1,1024,6,512,4127.768
cosine_w3_c1,1024,7,512,4123.047
cosine_w3_c1,1024,8,512,4119.629
cosine_w3_c1,1024,9,512,4301.270
cosine_w3_c1,1024,10,512,4155.924
cosine_w3_c1,1024,11,512,4130.779
cosine_w3_c2,1024,0,512,4136.475
cosine_w3_c2,1024,1,512,4129.230
cosine_w3_c2,1024,2,512,4127.279
cosine_w3_c2,1024,3,512,4123.535
cosine_w3_c2,1024,4,512,4124.756
cosine_w3_c2,1024,5,512,4191.080
cosine_w3_c2,1024,6,512,4675.619
cosine_w3_c2,1024,7,512,4746.908
cosine_w3_c2,1024,8,512,4806.559
cosine_w3_c2,1024,9,512,4888.998
cosine_w3_c2,1024,10,512,4926.025
cosine_w3_c2,1024,11,512,4900.553
cosine_w4_c0,1024,0,512,5457.844
cosine_w4_c0,1024,1,512,5458.252
cosine_w4_c0,1024,2,512,5458.660
cosine_w4_c0,1024,3,512,5465.656
cosine_w4_c0,1024,4,512,5528.402
cosine_w4_c0,1024,5,512,4954.102
cosine_w4_c0,1024,6,512,4954.020
cosine_w4_c0,1024,7,512,4959.146
cosine_w4_c0,1024,8,512,4981.039
cosine_w4_c0,1024,9,512,4953.531
cosine_w4_c0,1024,10,512,4964.682
cosine_w4_c0,1024,11,512,4952.148
cosine_w4_c1,1024,0,512,4936.279
cosine_w4_c1,1024,1,512,4907.471
cosine_w4_c1,1024,2,512,4964.682
cosine_w4_c1,1024,3,512,4904.867
cosine_w4_c1,1024,4,512,4925.131
cosine_w4_c1,1024,5,512,4924.072
cosine_w4_c1,1024,6,512,4910.156
cosine_w4_c1,1024,7,512,4926.350
cosine_w4_c1,1024,8,512,4906.820
cosine_w4_c1,1024,9,512,4899.658
cosine_w4_c1,1024,10,512,4901.611
cosine_w4_c1,1024,11,512,4912.678
cosine_w4_c2,1024,0,512,4913.818
cosine_w4_c2,1024,1,512,4914.145
cosine_w4_c2,1024,2,512,4978.842
cosine_w4_c2,1024,3,512,4914.957
cosine_w4_c2,1024,4,512,4916.260
cosine_w4_c2,1024,5,512,4925.945
cosine_w4_c2,1024,6,512,4941.730
cosine_w4_c2,1024,7,512,4933.430
cosine_w4_c2,1024,8,512,4914.062
cosine_w4_c2,1024,9,512,4971.109
cosine_w4_c2,1024,10,512,4916.504
cosine_w4_c2,1024,11,512,4914.633
cosine_w8_c0,1024,0,512,4417.887
cosine_w8_c0,1024,1,512,4289.795
cosine_w8_c0,1024,2,512,4222.982
cosine_w8_c0,1024,3,512,4206.787
cosine_w8_c0,1024,4,512,4232.992
cosine_w8_c0,1024,5,512,4207.602
cosine_w8_c0,1024,6,512,4214.438
cosine_w8_c0,1024,7,512,4232.422
cosine_w8_c0,1024,8,512,4210.449
cosine_w8_c0,1024,9,512,4212.891
