case,rows,sample,iterations,ns
discarded_error_construct,64,0,256,28.332
discarded_error_outer_instrumented,64,0,256,812.988
discarded_error_construct,64,1,256,37.574
discarded_error_outer_instrumented,64,1,256,1265.949
discarded_error_construct,64,2,256,20.852
discarded_error_outer_instrumented,64,2,256,670.086
discarded_error_construct,64,3,256,20.691
discarded_error_outer_instrumented,64,3,256,670.250
discarded_error_construct,64,4,256,19.566
discarded_error_outer_instrumented,64,4,256,665.363
discarded_error_construct,64,5,256,18.371
discarded_error_outer_instrumented,64,5,256,664.715
discarded_error_construct,64,6,256,21.840
discarded_error_outer_instrumented,64,6,256,665.527
discarded_error_construct,64,7,256,19.371
discarded_error_outer_instrumented,64,7,256,665.527
discarded_error_construct,64,8,256,23.113
discarded_error_outer_instrumented,64,8,256,662.273
discarded_error_construct,64,9,256,23.617
discarded_error_outer_instrumented,64,9,256,665.039
discarded_error_construct,64,10,256,19.848
discarded_error_outer_instrumented,64,10,256,662.598
discarded_error_construct,64,11,256,20.703
discarded_error_outer_instrumented,64,11,256,660.809
