case,rows,sample,iterations,ns
discarded_error_construct,64,0,256,10340.629
discarded_error_outer_instrumented,64,0,256,11077.801
discarded_error_construct,64,1,256,10590.699
discarded_error_outer_instrumented,64,1,256,11343.422
discarded_error_construct,64,2,256,10346.195
discarded_error_outer_instrumented,64,2,256,11082.684
discarded_error_construct,64,3,256,10491.023
discarded_error_outer_instrumented,64,3,256,11236.816
discarded_error_construct,64,4,256,10434.270
discarded_error_outer_instrumented,64,4,256,11178.875
discarded_error_construct,64,5,256,10457.988
discarded_error_outer_instrumented,64,5,256,11205.891
discarded_error_construct,64,6,256,10405.742
discarded_error_outer_instrumented,64,6,256,11146.973
discarded_error_construct,64,7,256,10484.691
discarded_error_outer_instrumented,64,7,256,11226.398
discarded_error_construct,64,8,256,10505.719
discarded_error_outer_instrumented,64,8,256,11251.465
discarded_error_construct,64,9,256,10521.152
discarded_error_outer_instrumented,64,9,256,11274.414
discarded_error_construct,64,10,256,10561.031
discarded_error_outer_instrumented,64,10,256,11312.500
discarded_error_construct,64,11,256,10425.301
discarded_error_outer_instrumented,64,11,256,11166.992
