case,rows,sample,iterations,ns
discarded_error_construct,64,0,256,20.160
discarded_error_outer_instrumented,64,0,256,655.762
discarded_error_construct,64,1,256,19.855
discarded_error_outer_instrumented,64,1,256,664.551
discarded_error_construct,64,2,256,22.629
discarded_error_outer_instrumented,64,2,256,658.691
discarded_error_construct,64,3,256,23.766
discarded_error_outer_instrumented,64,3,256,708.820
discarded_error_construct,64,4,256,27.832
discarded_error_outer_instrumented,64,4,256,857.910
discarded_error_construct,64,5,256,21.480
discarded_error_outer_instrumented,64,5,256,659.992
discarded_error_construct,64,6,256,22.113
discarded_error_outer_instrumented,64,6,256,656.574
discarded_error_construct,64,7,256,24.242
discarded_error_outer_instrumented,64,7,256,703.289
discarded_error_construct,64,8,256,18.715
discarded_error_outer_instrumented,64,8,256,663.738
discarded_error_construct,64,9,256,23.762
discarded_error_outer_instrumented,64,9,256,739.582
discarded_error_construct,64,10,256,22.949
discarded_error_outer_instrumented,64,10,256,725.750
discarded_error_construct,64,11,256,22.789
discarded_error_outer_instrumented,64,11,256,669.598
