case,rows,sample,iterations,ns
selected_valid_c0_plain,0,0,8192,466.792
selected_valid_c0_plain,0,1,8192,467.616
selected_valid_c0_plain,0,2,8192,471.430
selected_valid_c0_plain,0,3,8192,471.339
selected_valid_c0_plain,0,4,8192,469.574
selected_valid_c0_plain,0,5,8192,469.604
selected_valid_c0_plain,0,6,8192,475.484
selected_valid_c0_plain,0,7,8192,478.058
selected_valid_c0_plain,0,8,8192,473.236
selected_valid_c0_plain,0,9,8192,469.828
selected_valid_c0_plain,0,10,8192,470.337
selected_valid_c0_plain,0,11,8192,475.896
selected_valid_c0_multi,0,0,8192,477.900
selected_valid_c0_multi,0,1,8192,471.502
selected_valid_c0_multi,0,2,8192,477.768
selected_valid_c0_multi,0,3,8192,470.418
selected_valid_c0_multi,0,4,8192,470.403
selected_valid_c0_multi,0,5,8192,470.581
selected_valid_c0_multi,0,6,8192,471.436
selected_valid_c0_multi,0,7,8192,470.917
selected_valid_c0_multi,0,8,8192,470.657
selected_valid_c0_multi,0,9,8192,471.491
selected_valid_c0_multi,0,10,8192,470.561
selected_valid_c0_multi,0,11,8192,474.935
selected_filtered_c0_plain,0,0,8192,472.560
selected_filtered_c0_plain,0,1,8192,470.688
selected_filtered_c0_plain,0,2,8192,474.009
selected_filtered_c0_plain,0,3,8192,471.324
selected_filtered_c0_plain,0,4,8192,470.825
selected_filtered_c0_plain,0,5,8192,472.071
selected_filtered_c0_plain,0,6,8192,473.557
selected_filtered_c0_plain,0,7,8192,470.769
selected_filtered_c0_plain,0,8,8192,471.517
selected_filtered_c0_plain,0,9,8192,473.022
selected_filtered_c0_plain,0,10,8192,470.805
selected_filtered_c0_plain,0,11,8192,470.657
selected_filtered_c0_multi,0,0,8192,469.869
selected_filtered_c0_multi,0,1,8192,476.415
selected_filtered_c0_multi,0,2,8192,471.954
selected_filtered_c0_multi,0,3,8192,476.339
selected_filtered_c0_multi,0,4,8192,482.727
selected_filtered_c0_multi,0,5,8192,471.186
selected_filtered_c0_multi,0,6,8192,471.792
selected_filtered_c0_multi,0,7,8192,471.471
selected_filtered_c0_multi,0,8,8192,470.957
selected_filtered_c0_multi,0,9,8192,475.052
selected_filtered_c0_multi,0,10,8192,469.966
selected_filtered_c0_multi,0,11,8192,470.179
selected_valid_c1_plain,0,0,4096,632.670
selected_valid_c1_plain,0,1,4096,634.257
selected_valid_c1_plain,0,2,4096,632.334
selected_valid_c1_plain,0,3,4096,633.229
selected_valid_c1_plain,0,4,4096,632.792
selected_valid_c1_plain,0,5,4096,632.294
selected_valid_c1_plain,0,6,4096,632.111
selected_valid_c1_plain,0,7,4096,639.587
selected_valid_c1_plain,0,8,4096,635.569
selected_valid_c1_plain,0,9,4096,638.763
selected_valid_c1_plain,0,10,4096,630.422
selected_valid_c1_plain,0,11,4096,633.820
selected_valid_c1_multi,0,0,4096,639.811
selected_valid_c1_multi,0,1,4096,1750.061
selected_valid_c1_multi,0,2,4096,747.630
selected_valid_c1_multi,0,3,4096,649.740
selected_valid_c1_multi,0,4,4096,662.608
selected_valid_c1_multi,0,5,4096,644.104
selected_valid_c1_multi,0,6,4096,637.990
selected_valid_c1_multi,0,7,4096,631.510
selected_valid_c1_multi,0,8,4096,631.388
selected_valid_c1_multi,0,9,4096,624.451
selected_valid_c1_multi,0,10,4096,644.603
selected_valid_c1_multi,0,11,4096,634.562
selected_filtered_c1_plain,0,0,4096,633.596
selected_filtered_c1_plain,0,1,4096,633.199
selected_filtered_c1_plain,0,2,4096,642.517
selected_filtered_c1_plain,0,3,4096,639.709
selected_filtered_c1_plain,0,4,4096,631.663
selected_filtered_c1_plain,0,5,4096,630.839
selected_filtered_c1_plain,0,6,4096,632.639
selected_filtered_c1_plain,0,7,4096,630.951
selected_filtered_c1_plain,0,8,4096,641.937
selected_filtered_c1_plain,0,9,4096,635.976
selected_filtered_c1_plain,0,10,4096,633.494
selected_filtered_c1_plain,0,11,4096,631.470
selected_filtered_c1_multi,0,0,4096,655.396
selected_filtered_c1_multi,0,1,4096,646.616
selected_filtered_c1_multi,0,2,4096,641.103
selected_filtered_c1_multi,0,3,4096,626.882
selected_filtered_c1_multi,0,4,4096,631.795
selected_filtered_c1_multi,0,5,4096,631.958
selected_filtered_c1_multi,0,6,4096,629.985
selected_filtered_c1_multi,0,7,4096,638.112
selected_filtered_c1_multi,0,8,4096,630.473
selected_filtered_c1_multi,0,9,4096,632.640
selected_filtered_c1_multi,0,10,4096,633.077
selected_filtered_c1_multi,0,11,4096,632.945
selected_valid_c2_plain,0,0,4096,628.754
selected_valid_c2_plain,0,1,4096,635.162
selected_valid_c2_plain,0,2,4096,629.690
selected_valid_c2_plain,0,3,4096,630.137
selected_valid_c2_plain,0,4,4096,630.503
selected_valid_c2_plain,0,5,4096,628.418
selected_valid_c2_plain,0,6,4096,632.334
selected_valid_c2_plain,0,7,4096,628.479
selected_valid_c2_plain,0,8,4096,628.408
selected_valid_c2_plain,0,9,4096,627.543
selected_valid_c2_plain,0,10,4096,627.543
selected_valid_c2_plain,0,11,4096,627.889
selected_valid_c2_multi,0,0,4096,631.093
selected_valid_c2_multi,0,1,4096,637.899
selected_valid_c2_multi,0,2,4096,628.601
selected_valid_c2_multi,0,3,4096,629.211
selected_valid_c2_multi,0,4,4096,628.611
selected_valid_c2_multi,0,5,4096,632.080
selected_valid_c2_multi,0,6,4096,627.858
selected_valid_c2_multi,0,7,4096,630.707
selected_valid_c2_multi,0,8,4096,629.018
selected_valid_c2_multi,0,9,4096,629.059
selected_valid_c2_multi,0,10,4096,629.527
selected_valid_c2_multi,0,11,4096,629.863
selected_filtered_c2_plain,0,0,4096,629.323
selected_filtered_c2_plain,0,1,4096,629.425
selected_filtered_c2_plain,0,2,4096,630.473
selected_filtered_c2_plain,0,3,4096,631.276
selected_filtered_c2_plain,0,4,4096,632.975
selected_filtered_c2_plain,0,5,4096,628.164
selected_filtered_c2_plain,0,6,4096,628.682
selected_filtered_c2_plain,0,7,4096,629.435
selected_filtered_c2_plain,0,8,4096,628.286
selected_filtered_c2_plain,0,9,4096,629.954
selected_filtered_c2_plain,0,10,4096,635.406
selected_filtered_c2_plain,0,11,4096,626.699
selected_filtered_c2_multi,0,0,4096,632.355
selected_filtered_c2_multi,0,1,4096,630.961
selected_filtered_c2_multi,0,2,4096,637.289
selected_filtered_c2_multi,0,3,4096,651.327
selected_filtered_c2_multi,0,4,4096,631.500
selected_filtered_c2_multi,0,5,4096,633.698
selected_filtered_c2_multi,0,6,4096,631.592
selected_filtered_c2_multi,0,7,4096,631.409
selected_filtered_c2_multi,0,8,4096,632.263
selected_filtered_c2_multi,0,9,4096,641.154
selected_filtered_c2_multi,0,10,4096,631.104
selected_filtered_c2_multi,0,11,4096,631.042
selected_valid_c0_plain,1,0,16384,163.651
selected_valid_c0_plain,1,1,16384,163.676
selected_valid_c0_plain,1,2,16384,164.612
selected_valid_c0_plain,1,3,16384,163.495
selected_valid_c0_plain,1,4,16384,163.539
selected_valid_c0_plain,1,5,16384,164.317
selected_valid_c0_plain,1,6,16384,163.752
selected_valid_c0_plain,1,7,16384,164.180
