case,rows,sample,iterations,ns
cosine_w1_c0,1024,0,1024,2249.349
cosine_w1_c0,1024,1,1024,2273.804
cosine_w1_c0,1024,2,1024,2244.588
cosine_w1_c0,1024,3,1024,2244.426
cosine_w1_c0,1024,4,1024,2243.774
cosine_w1_c0,1024,5,1024,2248.454
cosine_w1_c0,1024,6,1024,2256.755
cosine_w1_c0,1024,7,1024,2270.386
cosine_w1_c0,1024,8,1024,2256.226
cosine_w1_c0,1024,9,1024,2246.948
cosine_w1_c0,1024,10,1024,2243.979
cosine_w1_c0,1024,11,1024,2246.094
cosine_w1_c1,1024,0,1024,3207.764
cosine_w1_c1,1024,1,1024,3174.967
cosine_w1_c1,1024,2,1024,3178.792
cosine_w1_c1,1024,3,1024,3177.083
cosine_w1_c1,1024,4,1024,3187.134
cosine_w1_c1,1024,5,1024,3178.548
cosine_w1_c1,1024,6,1024,3171.306
cosine_w1_c1,1024,7,1024,3180.908
cosine_w1_c1,1024,8,1024,3177.612
cosine_w1_c1,1024,9,1024,3172.771
cosine_w1_c1,1024,10,1024,3174.397
cosine_w1_c1,1024,11,1024,3203.329
cosine_w1_c2,1024,0,1024,2964.396
cosine_w1_c2,1024,1,1024,2906.575
cosine_w1_c2,1024,2,1024,2913.411
cosine_w1_c2,1024,3,1024,2918.741
cosine_w1_c2,1024,4,1024,2944.499
cosine_w1_c2,1024,5,1024,2961.426
cosine_w1_c2,1024,6,1024,2966.390
cosine_w1_c2,1024,7,1024,3000.732
cosine_w1_c2,1024,8,1024,2938.721
cosine_w1_c2,1024,9,1024,2939.127
cosine_w1_c2,1024,10,1024,2939.047
cosine_w1_c2,1024,11,1024,2926.188
cosine_w2_c0,1024,0,1024,2663.615
cosine_w2_c0,1024,1,1024,2663.045
cosine_w2_c0,1024,2,1024,2662.760
cosine_w2_c0,1024,3,1024,2666.057
cosine_w2_c0,1024,4,1024,2662.924
cosine_w2_c0,1024,5,1024,2693.318
cosine_w2_c0,1024,6,1024,2663.371
cosine_w2_c0,1024,7,1024,2669.434
cosine_w2_c0,1024,8,1024,2665.894
cosine_w2_c0,1024,9,1024,2668.253
cosine_w2_c0,1024,10,1024,2678.955
cosine_w2_c0,1024,11,1024,2665.405
cosine_w2_c1,1024,0,1024,3577.962
cosine_w2_c1,1024,1,1024,3604.248
cosine_w2_c1,1024,2,1024,3615.682
cosine_w2_c1,1024,3,1024,3580.566
cosine_w2_c1,1024,4,1024,3710.205
cosine_w2_c1,1024,5,1024,3589.029
cosine_w2_c1,1024,6,1024,3593.709
cosine_w2_c1,1024,7,1024,3588.827
cosine_w2_c1,1024,8,1024,3582.113
cosine_w2_c1,1024,9,1024,3603.027
