case,rows,sample,iterations,ns
invocation_rowfn,0,0,16384,181.826
invocation_rowfn,0,1,16384,182.704
invocation_rowfn,0,2,16384,182.363
invocation_rowfn,0,3,16384,181.829
invocation_rowfn,0,4,16384,182.594
invocation_rowfn,0,5,16384,182.953
invocation_rowfn,0,6,16384,182.157
invocation_rowfn,0,7,16384,181.946
invocation_rowfn,0,8,16384,181.488
invocation_rowfn,0,9,16384,187.744
invocation_rowfn,0,10,16384,182.775
invocation_rowfn,0,11,16384,181.569
invocation_fresh_args,0,0,16384,187.579
invocation_fresh_args,0,1,16384,186.778
invocation_fresh_args,0,2,16384,189.542
invocation_fresh_args,0,3,16384,188.754
invocation_fresh_args,0,4,16384,187.195
invocation_fresh_args,0,5,16384,189.496
invocation_fresh_args,0,6,16384,189.621
invocation_fresh_args,0,7,16384,173.732
invocation_fresh_args,0,8,16384,180.346
invocation_fresh_args,0,9,16384,184.820
invocation_fresh_args,0,10,16384,184.799
invocation_fresh_args,0,11,16384,187.716
invocation_direct_collector,0,0,65536,59.535
invocation_direct_collector,0,1,65536,59.900
invocation_direct_collector,0,2,65536,61.508
invocation_direct_collector,0,3,65536,59.430
invocation_direct_collector,0,4,65536,59.335
invocation_direct_collector,0,5,65536,59.446
invocation_direct_collector,0,6,65536,60.249
invocation_direct_collector,0,7,65536,60.128
invocation_direct_collector,0,8,65536,59.198
invocation_direct_collector,0,9,65536,59.226
invocation_direct_collector,0,10,65536,60.678
invocation_direct_collector,0,11,65536,60.597
invocation_direct_iterator,0,0,65536,58.866
invocation_direct_iterator,0,1,65536,58.702
invocation_direct_iterator,0,2,65536,59.242
invocation_direct_iterator,0,3,65536,58.462
invocation_direct_iterator,0,4,65536,58.659
invocation_direct_iterator,0,5,65536,60.506
invocation_direct_iterator,0,6,65536,58.981
invocation_direct_iterator,0,7,65536,59.575
invocation_direct_iterator,0,8,65536,59.872
invocation_direct_iterator,0,9,65536,58.852
invocation_direct_iterator,0,10,65536,56.805
invocation_direct_iterator,0,11,65536,55.831
invocation_clone_drop,0,0,1048576,3.197
invocation_clone_drop,0,1,1048576,3.214
invocation_clone_drop,0,2,1048576,3.229
invocation_clone_drop,0,3,1048576,3.141
invocation_clone_drop,0,4,1048576,3.176
invocation_clone_drop,0,5,1048576,3.270
invocation_clone_drop,0,6,1048576,3.139
invocation_clone_drop,0,7,1048576,3.188
invocation_clone_drop,0,8,1048576,3.148
invocation_clone_drop,0,9,1048576,3.219
invocation_clone_drop,0,10,1048576,3.148
invocation_clone_drop,0,11,1048576,3.318
invocation_argument_storage,0,0,524288,4.352
invocation_argument_storage,0,1,524288,4.368
invocation_argument_storage,0,2,524288,4.411
invocation_argument_storage,0,3,524288,4.367
invocation_argument_storage,0,4,524288,4.409
invocation_argument_storage,0,5,524288,4.374
invocation_argument_storage,0,6,524288,4.424
invocation_argument_storage,0,7,524288,4.410
invocation_argument_storage,0,8,524288,4.402
invocation_argument_storage,0,9,524288,4.452
invocation_argument_storage,0,10,524288,4.426
invocation_argument_storage,0,11,524288,4.478
invocation_validate,0,0,4194304,0.509
invocation_validate,0,1,4194304,0.508
invocation_validate,0,2,4194304,0.529
invocation_validate,0,3,4194304,0.507
invocation_validate,0,4,4194304,0.509
invocation_validate,0,5,4194304,0.512
invocation_validate,0,6,4194304,0.514
invocation_validate,0,7,4194304,0.513
invocation_validate,0,8,4194304,0.507
invocation_validate,0,9,4194304,0.507
invocation_validate,0,10,4194304,0.516
invocation_validate,0,11,4194304,0.523
invocation_plan,0,0,262144,10.979
invocation_plan,0,1,262144,11.241
invocation_plan,0,2,262144,11.078
invocation_plan,0,3,262144,11.340
invocation_plan,0,4,262144,11.419
invocation_plan,0,5,262144,11.422
invocation_plan,0,6,262144,11.312
invocation_plan,0,7,262144,11.360
invocation_plan,0,8,262144,11.433
invocation_plan,0,9,262144,11.528
invocation_plan,0,10,262144,11.610
invocation_plan,0,11,262144,11.299
invocation_rowfn,1,0,16384,193.049
invocation_rowfn,1,1,16384,193.199
invocation_rowfn,1,2,16384,194.117
invocation_rowfn,1,3,16384,192.561
invocation_rowfn,1,4,16384,195.521
invocation_rowfn,1,5,16384,192.825
invocation_rowfn,1,6,16384,198.222
invocation_rowfn,1,7,16384,196.299
invocation_rowfn,1,8,16384,193.349
invocation_rowfn,1,9,16384,195.786
invocation_rowfn,1,10,16384,193.708
invocation_rowfn,1,11,16384,192.950
invocation_fresh_args,1,0,16384,200.155
invocation_fresh_args,1,1,16384,200.180
invocation_fresh_args,1,2,16384,200.605
invocation_fresh_args,1,3,16384,205.381
invocation_fresh_args,1,4,16384,198.802
invocation_fresh_args,1,5,16384,199.043
invocation_fresh_args,1,6,16384,200.793
invocation_fresh_args,1,7,16384,198.161
invocation_fresh_args,1,8,16384,198.580
invocation_fresh_args,1,9,16384,199.354
invocation_fresh_args,1,10,16384,198.497
invocation_fresh_args,1,11,16384,200.923
invocation_direct_collector,1,0,32768,67.295
invocation_direct_collector,1,1,32768,65.744
invocation_direct_collector,1,2,32768,65.795
invocation_direct_collector,1,3,32768,67.533
invocation_direct_collector,1,4,32768,58.216
invocation_direct_collector,1,5,32768,61.865
invocation_direct_collector,1,6,32768,59.016
invocation_direct_collector,1,7,32768,61.752
invocation_direct_collector,1,8,32768,62.795
invocation_direct_collector,1,9,32768,63.009
invocation_direct_collector,1,10,32768,67.137
invocation_direct_collector,1,11,32768,63.643
invocation_direct_iterator,1,0,32768,62.974
invocation_direct_iterator,1,1,32768,63.655
invocation_direct_iterator,1,2,32768,65.539
invocation_direct_iterator,1,3,32768,63.793
invocation_direct_iterator,1,4,32768,63.704
invocation_direct_iterator,1,5,32768,64.662
invocation_direct_iterator,1,6,32768,62.927
invocation_direct_iterator,1,7,32768,63.012
invocation_direct_iterator,1,8,32768,62.531
invocation_direct_iterator,1,9,32768,62.644
invocation_direct_iterator,1,10,32768,63.257
invocation_direct_iterator,1,11,32768,63.619
invocation_clone_drop,1,0,1048576,3.155
invocation_clone_drop,1,1,1048576,3.332
invocation_clone_drop,1,2,1048576,3.144
invocation_clone_drop,1,3,1048576,3.159
invocation_clone_drop,1,4,1048576,3.148
invocation_clone_drop,1,5,1048576,3.197
invocation_clone_drop,1,6,1048576,3.136
invocation_clone_drop,1,7,1048576,3.133
invocation_clone_drop,1,8,1048576,3.192
invocation_clone_drop,1,9,1048576,3.184
invocation_clone_drop,1,10,1048576,3.136
invocation_clone_drop,1,11,1048576,3.201
invocation_argument_storage,1,0,524288,4.441
invocation_argument_storage,1,1,524288,4.460
invocation_argument_storage,1,2,524288,4.429
invocation_argument_storage,1,3,524288,4.430
invocation_argument_storage,1,4,524288,4.410
invocation_argument_storage,1,5,524288,4.405
invocation_argument_storage,1,6,524288,4.441
invocation_argument_storage,1,7,524288,4.462
invocation_argument_storage,1,8,524288,4.407
invocation_argument_storage,1,9,524288,4.502
invocation_argument_storage,1,10,524288,4.424
invocation_argument_storage,1,11,524288,4.405
invocation_validate,1,0,4194304,0.509
invocation_validate,1,1,4194304,0.513
invocation_validate,1,2,4194304,0.525
invocation_validate,1,3,4194304,0.518
invocation_validate,1,4,4194304,0.509
invocation_validate,1,5,4194304,0.510
invocation_validate,1,6,4194304,0.508
invocation_validate,1,7,4194304,0.513
invocation_validate,1,8,4194304,0.521
invocation_validate,1,9,4194304,0.506
invocation_validate,1,10,4194304,0.512
invocation_validate,1,11,4194304,0.497
invocation_plan,1,0,262144,11.334
invocation_plan,1,1,262144,11.183
invocation_plan,1,2,262144,11.201
invocation_plan,1,3,262144,11.250
invocation_plan,1,4,262144,11.245
invocation_plan,1,5,262144,11.241
invocation_plan,1,6,262144,11.248
invocation_plan,1,7,262144,11.570
invocation_plan,1,8,262144,11.293
invocation_plan,1,9,262144,11.297
invocation_plan,1,10,262144,11.301
invocation_plan,1,11,262144,11.692
invocation_rowfn,64,0,16384,210.269
invocation_rowfn,64,1,16384,208.511
invocation_rowfn,64,2,16384,210.093
invocation_rowfn,64,3,16384,211.199
invocation_rowfn,64,4,16384,209.480
invocation_rowfn,64,5,16384,213.557
invocation_rowfn,64,6,16384,210.904
invocation_rowfn,64,7,16384,219.897
invocation_rowfn,64,8,16384,212.779
invocation_rowfn,64,9,16384,210.767
invocation_rowfn,64,10,16384,210.785
invocation_rowfn,64,11,16384,211.029
invocation_fresh_args,64,0,16384,213.707
invocation_fresh_args,64,1,16384,213.819
invocation_fresh_args,64,2,16384,219.269
invocation_fresh_args,64,3,16384,217.539
invocation_fresh_args,64,4,16384,213.809
invocation_fresh_args,64,5,16384,214.798
invocation_fresh_args,64,6,16384,198.481
invocation_fresh_args,64,7,16384,206.553
invocation_fresh_args,64,8,16384,210.009
invocation_fresh_args,64,9,16384,214.780
invocation_fresh_args,64,10,16384,212.466
invocation_fresh_args,64,11,16384,211.611
invocation_direct_collector,64,0,32768,75.714
invocation_direct_collector,64,1,32768,74.851
invocation_direct_collector,64,2,32768,75.671
invocation_direct_collector,64,3,32768,75.316
invocation_direct_collector,64,4,32768,75.256
invocation_direct_collector,64,5,32768,75.235
invocation_direct_collector,64,6,32768,75.172
invocation_direct_collector,64,7,32768,76.088
invocation_direct_collector,64,8,32768,75.302
invocation_direct_collector,64,9,32768,75.434
invocation_direct_collector,64,10,32768,75.209
invocation_direct_collector,64,11,32768,75.523
invocation_direct_iterator,64,0,32768,75.934
invocation_direct_iterator,64,1,32768,75.296
invocation_direct_iterator,64,2,32768,75.298
invocation_direct_iterator,64,3,32768,75.232
invocation_direct_iterator,64,4,32768,75.169
invocation_direct_iterator,64,5,32768,75.015
invocation_direct_iterator,64,6,32768,75.175
invocation_direct_iterator,64,7,32768,77.010
invocation_direct_iterator,64,8,32768,75.728
invocation_direct_iterator,64,9,32768,75.058
invocation_direct_iterator,64,10,32768,75.132
invocation_direct_iterator,64,11,32768,75.175
invocation_clone_drop,64,0,1048576,3.152
invocation_clone_drop,64,1,1048576,3.144
invocation_clone_drop,64,2,1048576,3.150
invocation_clone_drop,64,3,1048576,3.148
invocation_clone_drop,64,4,1048576,3.229
invocation_clone_drop,64,5,1048576,3.156
invocation_clone_drop,64,6,1048576,3.169
invocation_clone_drop,64,7,1048576,3.150
invocation_clone_drop,64,8,1048576,3.350
invocation_clone_drop,64,9,1048576,3.223
invocation_clone_drop,64,10,1048576,3.163
invocation_clone_drop,64,11,1048576,3.145
invocation_argument_storage,64,0,524288,4.382
invocation_argument_storage,64,1,524288,4.428
invocation_argument_storage,64,2,524288,4.354
invocation_argument_storage,64,3,524288,4.397
invocation_argument_storage,64,4,524288,4.395
invocation_argument_storage,64,5,524288,4.383
invocation_argument_storage,64,6,524288,4.421
invocation_argument_storage,64,7,524288,4.726
invocation_argument_storage,64,8,524288,4.412
invocation_argument_storage,64,9,524288,4.429
invocation_argument_storage,64,10,524288,4.410
invocation_argument_storage,64,11,524288,4.408
invocation_validate,64,0,4194304,0.506
invocation_validate,64,1,4194304,0.513
invocation_validate,64,2,4194304,0.531
invocation_validate,64,3,4194304,0.510
invocation_validate,64,4,4194304,0.517
invocation_validate,64,5,4194304,0.512
invocation_validate,64,6,4194304,0.507
invocation_validate,64,7,4194304,0.514
invocation_validate,64,8,4194304,0.542
invocation_validate,64,9,4194304,0.514
invocation_validate,64,10,4194304,0.513
invocation_validate,64,11,4194304,0.515
invocation_plan,64,0,262144,11.230
invocation_plan,64,1,262144,11.182
invocation_plan,64,2,262144,11.478
invocation_plan,64,3,262144,11.258
invocation_plan,64,4,262144,11.256
