case,rows,sample,iterations,ns
cosine_w2_c0,1024,0,1024,2923.178
cosine_w2_c0,1024,1,1024,2922.525
cosine_w2_c0,1024,2,1024,2930.339
cosine_w2_c0,1024,3,1024,2945.679
cosine_w2_c0,1024,4,1024,2924.805
cosine_w2_c0,1024,5,1024,2917.276
cosine_w2_c0,1024,6,1024,2918.294
cosine_w2_c0,1024,7,1024,2928.833
cosine_w2_c0,1024,8,1024,2917.562
cosine_w2_c0,1024,9,1024,2915.730
cosine_w2_c0,1024,10,1024,2918.864
cosine_w2_c0,1024,11,1024,2916.341
cosine_w2_c1,1024,0,1024,3594.890
cosine_w2_c1,1024,1,1024,3597.737
cosine_w2_c1,1024,2,1024,3586.954
cosine_w2_c1,1024,3,1024,3594.930
cosine_w2_c1,1024,4,1024,3585.734
cosine_w2_c1,1024,5,1024,3583.537
cosine_w2_c1,1024,6,1024,3586.670
cosine_w2_c1,1024,7,1024,3589.803
cosine_w2_c1,1024,8,1024,3586.507
cosine_w2_c1,1024,9,1024,3620.850
cosine_w2_c1,1024,10,1024,3627.890
cosine_w2_c1,1024,11,1024,3584.880
cosine_w2_c2,1024,0,1024,3333.089
cosine_w2_c2,1024,1,1024,3353.638
cosine_w2_c2,1024,2,1024,3375.244
cosine_w2_c2,1024,3,1024,3344.686
cosine_w2_c2,1024,4,1024,3381.551
cosine_w2_c2,1024,5,1024,3335.002
cosine_w2_c2,1024,6,1024,3336.385
cosine_w2_c2,1024,7,1024,3345.622
cosine_w2_c2,1024,8,1024,3374.919
cosine_w2_c2,1024,9,1024,3334.392
cosine_w2_c2,1024,10,1024,3340.902
cosine_w2_c2,1024,11,1024,3334.188
cosine_w32_c0,1024,0,256,15433.270
cosine_w32_c0,1024,1,256,14684.734
cosine_w32_c0,1024,2,256,15067.059
cosine_w32_c0,1024,3,256,15122.070
cosine_w32_c0,1024,4,256,15208.332
cosine_w32_c0,1024,5,256,15290.203
cosine_w32_c0,1024,6,256,15295.246
cosine_w32_c0,1024,7,256,15317.871
cosine_w32_c0,1024,8,256,15443.035
cosine_w32_c0,1024,9,256,15464.191
cosine_w32_c0,1024,10,256,15460.773
cosine_w32_c0,1024,11,256,15487.465
cosine_w32_c1,1024,0,256,11989.746
cosine_w32_c1,1024,1,256,11722.656
cosine_w32_c1,1024,2,256,11712.402
cosine_w32_c1,1024,3,256,11731.445
cosine_w32_c1,1024,4,256,11689.453
cosine_w32_c1,1024,5,256,11701.496
cosine_w32_c1,1024,6,256,11843.102
cosine_w32_c1,1024,7,256,11701.496
cosine_w32_c1,1024,8,256,11671.715
cosine_w32_c1,1024,9,256,11702.148
cosine_w32_c1,1024,10,256,11724.121
cosine_w32_c1,1024,11,256,11693.520
cosine_w32_c2,1024,0,256,11763.348
cosine_w32_c2,1024,1,256,11751.629
cosine_w32_c2,1024,2,256,11737.305
cosine_w32_c2,1024,3,256,11862.465
cosine_w32_c2,1024,4,256,11742.836
cosine_w32_c2,1024,5,256,11740.887
cosine_w32_c2,1024,6,256,11753.906
cosine_w32_c2,1024,7,256,11813.801
cosine_w32_c2,1024,8,256,11723.145
cosine_w32_c2,1024,9,256,11850.586
cosine_w32_c2,1024,10,256,11782.715
cosine_w32_c2,1024,11,256,11750.328
cosine_w256_c0,1024,0,16,245406.250
cosine_w256_c0,1024,1,16,245606.750
cosine_w256_c0,1024,2,16,246023.438
cosine_w256_c0,1024,3,16,245864.562
cosine_w256_c0,1024,4,16,246830.750
cosine_w256_c0,1024,5,16,246729.188
cosine_w256_c0,1024,6,16,245351.562
cosine_w256_c0,1024,7,16,247375.000
cosine_w256_c0,1024,8,16,245479.125
cosine_w256_c0,1024,9,16,246541.688
cosine_w256_c0,1024,10,16,245843.750
cosine_w256_c0,1024,11,16,248880.250
cosine_w256_c1,1024,0,16,170187.500
cosine_w256_c1,1024,1,16,170867.188
cosine_w256_c1,1024,2,16,170828.125
cosine_w256_c1,1024,3,16,171921.875
cosine_w256_c1,1024,4,16,177591.188
cosine_w256_c1,1024,5,16,170713.562
cosine_w256_c1,1024,6,16,170729.188
cosine_w256_c1,1024,7,16,170257.812
cosine_w256_c1,1024,8,16,171354.188
cosine_w256_c1,1024,9,16,169768.188
cosine_w256_c1,1024,10,16,172125.000
cosine_w256_c1,1024,11,16,161812.500
cosine_w256_c2,1024,0,16,170601.562
cosine_w256_c2,1024,1,16,170596.375
cosine_w256_c2,1024,2,16,176109.375
cosine_w256_c2,1024,3,16,170695.312
cosine_w256_c2,1024,4,16,171945.312
cosine_w256_c2,1024,5,16,170687.500
cosine_w256_c2,1024,6,16,172768.250
cosine_w256_c2,1024,7,16,173317.750
cosine_w256_c2,1024,8,16,172388.000
cosine_w256_c2,1024,9,16,170406.250
cosine_w256_c2,1024,10,16,173343.750
cosine_w256_c2,1024,11,16,170643.188
