case,rows,sample,iterations,ns
discarded_error_construct,64,0,256,36.496
discarded_error_outer_instrumented,64,0,256,1134.441
discarded_error_construct,64,1,256,39.105
discarded_error_outer_instrumented,64,1,256,1155.598
discarded_error_construct,64,2,256,35.520
discarded_error_outer_instrumented,64,2,256,1181.152
discarded_error_construct,64,3,256,36.918
discarded_error_outer_instrumented,64,3,256,1158.039
discarded_error_construct,64,4,256,37.293
discarded_error_outer_instrumented,64,4,256,1148.438
discarded_error_construct,64,5,256,35.180
discarded_error_outer_instrumented,64,5,256,1143.395
discarded_error_construct,64,6,256,36.773
discarded_error_outer_instrumented,64,6,256,1150.066
discarded_error_construct,64,7,256,38.125
discarded_error_outer_instrumented,64,7,256,1176.922
discarded_error_construct,64,8,256,36.633
discarded_error_outer_instrumented,64,8,256,1159.832
discarded_error_construct,64,9,256,35.926
discarded_error_outer_instrumented,64,9,256,1157.062
discarded_error_construct,64,10,256,37.246
discarded_error_outer_instrumented,64,10,256,1152.344
discarded_error_construct,64,11,256,36.809
discarded_error_outer_instrumented,64,11,256,1143.227
