case,rows,sample,iterations,ns
cosine_w1_c0,1024,0,512,7955.811
cosine_w1_c0,1024,1,512,6795.166
cosine_w1_c0,1024,2,512,6516.520
cosine_w1_c0,1024,3,512,6048.990
cosine_w1_c0,1024,4,512,5201.496
cosine_w1_c0,1024,5,512,5089.844
cosine_w1_c0,1024,6,512,5096.680
cosine_w1_c0,1024,7,512,4460.938
cosine_w1_c0,1024,8,512,4387.127
cosine_w1_c0,1024,9,512,4386.719
cosine_w1_c0,1024,10,512,4211.832
cosine_w1_c0,1024,11,512,3887.857
cosine_w1_c1,1024,0,512,4573.404
cosine_w1_c1,1024,1,512,4313.803
cosine_w1_c1,1024,2,512,4151.041
cosine_w1_c1,1024,3,512,3908.203
cosine_w1_c1,1024,4,512,3885.010
cosine_w1_c1,1024,5,512,3870.932
cosine_w1_c1,1024,6,512,3869.955
cosine_w1_c1,1024,7,512,3672.037
cosine_w1_c1,1024,8,512,3629.314
cosine_w1_c1,1024,9,512,3514.160
cosine_w1_c1,1024,10,512,3455.730
cosine_w1_c1,1024,11,512,3439.453
cosine_w1_c2,1024,0,1024,2827.474
cosine_w1_c2,1024,1,1024,2769.979
cosine_w1_c2,1024,2,1024,2734.091
cosine_w1_c2,1024,3,1024,2734.375
cosine_w1_c2,1024,4,1024,2738.892
cosine_w1_c2,1024,5,1024,2735.311
cosine_w1_c2,1024,6,1024,2759.196
cosine_w1_c2,1024,7,1024,2735.434
cosine_w1_c2,1024,8,1024,2739.339
cosine_w1_c2,1024,9,1024,2759.604
cosine_w1_c2,1024,10,1024,2741.008
cosine_w1_c2,1024,11,1024,2834.513
cosine_w2_c0,1024,0,1024,2952.881
cosine_w2_c0,1024,1,1024,2935.385
cosine_w2_c0,1024,2,1024,2930.989
cosine_w2_c0,1024,3,1024,2931.804
cosine_w2_c0,1024,4,1024,2974.976
cosine_w2_c0,1024,5,1024,3048.014
cosine_w2_c0,1024,6,1024,3010.498
cosine_w2_c0,1024,7,1024,2946.777
cosine_w2_c0,1024,8,1024,2932.129
cosine_w2_c0,1024,9,1024,2937.704
cosine_w2_c0,1024,10,1024,2947.510
cosine_w2_c0,1024,11,1024,2956.299
cosine_w2_c1,1024,0,1024,3359.172
cosine_w2_c1,1024,1,1024,3369.791
cosine_w2_c1,1024,2,1024,3379.354
cosine_w2_c1,1024,3,1024,3360.840
cosine_w2_c1,1024,4,1024,3361.084
cosine_w2_c1,1024,5,1024,3359.701
cosine_w2_c1,1024,6,1024,3368.774
cosine_w2_c1,1024,7,1024,3354.858
cosine_w2_c1,1024,8,1024,3366.130
cosine_w2_c1,1024,9,1024,3367.757
cosine_w2_c1,1024,10,1024,3355.103
cosine_w2_c1,1024,11,1024,3376.465
cosine_w2_c2,1024,0,1024,3117.188
cosine_w2_c2,1024,1,1024,3096.477
cosine_w2_c2,1024,2,1024,3110.229
cosine_w2_c2,1024,3,1024,3095.418
cosine_w2_c2,1024,4,1024,3096.761
cosine_w2_c2,1024,5,1024,3092.732
cosine_w2_c2,1024,6,1024,3092.896
cosine_w2_c2,1024,7,1024,3096.802
cosine_w2_c2,1024,8,1024,3093.221
cosine_w2_c2,1024,9,1024,3122.273
cosine_w2_c2,1024,10,1024,3093.344
cosine_w2_c2,1024,11,1024,3125.772
cosine_w3_c0,1024,0,1024,3769.979
cosine_w3_c0,1024,1,1024,4215.170
cosine_w3_c0,1024,2,1024,4199.016
cosine_w3_c0,1024,3,1024,4221.028
cosine_w3_c0,1024,4,1024,4211.589
cosine_w3_c0,1024,5,1024,4201.823
cosine_w3_c0,1024,6,1024,4219.035
cosine_w3_c0,1024,7,1024,4198.730
cosine_w3_c0,1024,8,1024,4212.361
cosine_w3_c0,1024,9,1024,4219.360
cosine_w3_c0,1024,10,1024,4191.081
cosine_w3_c0,1024,11,1024,4221.640
cosine_w3_c1,1024,0,512,4134.359
cosine_w3_c1,1024,1,512,4124.592
cosine_w3_c1,1024,2,512,4133.789
cosine_w3_c1,1024,3,512,4156.900
cosine_w3_c1,1024,4,512,4127.115
cosine_w3_c1,1024,5,512,4133.465
cosine_w3_c1,1024,6,512,4125.895
cosine_w3_c1,1024,7,512,4122.721
cosine_w3_c1,1024,8,512,4122.477
cosine_w3_c1,1024,9,512,4126.057
cosine_w3_c1,1024,10,512,4128.338
cosine_w3_c1,1024,11,512,4125.570
cosine_w3_c2,1024,0,512,4130.615
cosine_w3_c2,1024,1,512,4130.371
cosine_w3_c2,1024,2,512,4122.965
cosine_w3_c2,1024,3,512,4129.801
cosine_w3_c2,1024,4,512,4158.203
cosine_w3_c2,1024,5,512,4267.660
cosine_w3_c2,1024,6,512,4345.947
cosine_w3_c2,1024,7,512,4160.562
cosine_w3_c2,1024,8,512,4126.465
cosine_w3_c2,1024,9,512,4131.348
cosine_w3_c2,1024,10,512,4161.539
cosine_w3_c2,1024,11,512,4114.420
cosine_w4_c0,1024,0,512,5710.041
cosine_w4_c0,1024,1,512,5728.760
cosine_w4_c0,1024,2,512,5770.020
cosine_w4_c0,1024,3,512,5750.895
cosine_w4_c0,1024,4,512,5726.645
cosine_w4_c0,1024,5,512,5708.740
cosine_w4_c0,1024,6,512,5738.201
cosine_w4_c0,1024,7,512,5723.471
cosine_w4_c0,1024,8,512,5774.252
cosine_w4_c0,1024,9,512,5712.320
cosine_w4_c0,1024,10,512,5730.225
cosine_w4_c0,1024,11,512,5810.791
cosine_w4_c1,1024,0,512,4953.777
cosine_w4_c1,1024,1,512,4972.818
cosine_w4_c1,1024,2,512,5060.953
cosine_w4_c1,1024,3,512,4945.883
cosine_w4_c1,1024,4,512,4974.365
cosine_w4_c1,1024,5,512,5080.484
cosine_w4_c1,1024,6,512,5076.824
cosine_w4_c1,1024,7,512,5284.018
cosine_w4_c1,1024,8,512,5066.080
cosine_w4_c1,1024,9,512,4961.994
cosine_w4_c1,1024,10,512,5379.639
cosine_w4_c1,1024,11,512,5010.498
cosine_w4_c2,1024,0,512,5079.102
cosine_w4_c2,1024,1,512,5004.395
cosine_w4_c2,1024,2,512,5062.906
cosine_w4_c2,1024,3,512,5027.020
cosine_w4_c2,1024,4,512,5033.609
cosine_w4_c2,1024,5,512,4968.180
cosine_w4_c2,1024,6,512,5144.531
cosine_w4_c2,1024,7,512,4993.490
cosine_w4_c2,1024,8,512,5220.133
cosine_w4_c2,1024,9,512,4929.361
cosine_w4_c2,1024,10,512,4938.641
cosine_w4_c2,1024,11,512,5221.680
cosine_w8_c0,1024,0,512,4221.191
