case,rows,sample,iterations,ns
invocation_rowfn,0,0,16384,185.272
invocation_rowfn,0,1,16384,184.837
invocation_rowfn,0,2,16384,185.432
invocation_rowfn,0,3,16384,185.702
invocation_rowfn,0,4,16384,187.205
invocation_rowfn,0,5,16384,185.399
invocation_rowfn,0,6,16384,185.656
invocation_rowfn,0,7,16384,185.715
invocation_rowfn,0,8,16384,186.534
invocation_rowfn,0,9,16384,186.452
invocation_rowfn,0,10,16384,185.371
invocation_rowfn,0,11,16384,185.664
invocation_fresh_args,0,0,16384,188.245
invocation_fresh_args,0,1,16384,191.167
invocation_fresh_args,0,2,16384,188.283
invocation_fresh_args,0,3,16384,174.258
invocation_fresh_args,0,4,16384,182.388
invocation_fresh_args,0,5,16384,193.352
invocation_fresh_args,0,6,16384,186.139
invocation_fresh_args,0,7,16384,184.998
invocation_fresh_args,0,8,16384,184.858
invocation_fresh_args,0,9,16384,185.788
invocation_fresh_args,0,10,16384,185.219
invocation_fresh_args,0,11,16384,185.036
invocation_direct_collector,0,0,65536,60.057
invocation_direct_collector,0,1,65536,60.887
invocation_direct_collector,0,2,65536,60.339
invocation_direct_collector,0,3,65536,60.388
invocation_direct_collector,0,4,65536,60.680
invocation_direct_collector,0,5,65536,60.517
invocation_direct_collector,0,6,65536,61.006
invocation_direct_collector,0,7,65536,60.252
invocation_direct_collector,0,8,65536,60.564
invocation_direct_collector,0,9,65536,62.286
invocation_direct_collector,0,10,65536,62.083
invocation_direct_collector,0,11,65536,62.102
invocation_direct_iterator,0,0,32768,61.532
invocation_direct_iterator,0,1,32768,61.694
invocation_direct_iterator,0,2,32768,61.298
invocation_direct_iterator,0,3,32768,61.729
invocation_direct_iterator,0,4,32768,62.119
invocation_direct_iterator,0,5,32768,61.096
invocation_direct_iterator,0,6,32768,62.566
invocation_direct_iterator,0,7,32768,62.575
invocation_direct_iterator,0,8,32768,62.850
invocation_direct_iterator,0,9,32768,62.186
invocation_direct_iterator,0,10,32768,62.823
invocation_direct_iterator,0,11,32768,61.557
invocation_clone_drop,0,0,1048576,3.162
invocation_clone_drop,0,1,1048576,3.143
invocation_clone_drop,0,2,1048576,3.187
invocation_clone_drop,0,3,1048576,3.199
invocation_clone_drop,0,4,1048576,3.240
invocation_clone_drop,0,5,1048576,3.192
invocation_clone_drop,0,6,1048576,3.232
invocation_clone_drop,0,7,1048576,3.198
invocation_clone_drop,0,8,1048576,3.324
invocation_clone_drop,0,9,1048576,3.154
invocation_clone_drop,0,10,1048576,3.147
invocation_clone_drop,0,11,1048576,3.323
invocation_argument_storage,0,0,524288,4.556
invocation_argument_storage,0,1,524288,4.458
invocation_argument_storage,0,2,524288,4.462
invocation_argument_storage,0,3,524288,4.476
invocation_argument_storage,0,4,524288,4.464
invocation_argument_storage,0,5,524288,4.482
invocation_argument_storage,0,6,524288,4.480
invocation_argument_storage,0,7,524288,4.507
invocation_argument_storage,0,8,524288,4.482
invocation_argument_storage,0,9,524288,4.474
invocation_argument_storage,0,10,524288,4.484
invocation_argument_storage,0,11,524288,4.483
invocation_validate,0,0,4194304,0.516
invocation_validate,0,1,4194304,0.522
invocation_validate,0,2,4194304,0.517
invocation_validate,0,3,4194304,0.518
invocation_validate,0,4,4194304,0.525
invocation_validate,0,5,4194304,0.518
