case,rows,sample,iterations,ns
discarded_error_construct,64,0,256,35.930
discarded_error_outer_instrumented,64,0,256,1139.160
discarded_error_construct,64,1,256,39.715
discarded_error_outer_instrumented,64,1,256,1261.719
discarded_error_construct,64,2,256,40.680
discarded_error_outer_instrumented,64,2,256,1268.391
discarded_error_construct,64,3,256,41.461
discarded_error_outer_instrumented,64,3,256,1267.902
discarded_error_construct,64,4,256,40.211
discarded_error_outer_instrumented,64,4,256,1265.301
discarded_error_construct,64,5,256,30.723
discarded_error_outer_instrumented,64,5,256,971.516
discarded_error_construct,64,6,256,30.582
discarded_error_outer_instrumented,64,6,256,963.215
discarded_error_construct,64,7,256,30.613
discarded_error_outer_instrumented,64,7,256,972.168
discarded_error_construct,64,8,256,30.746
discarded_error_outer_instrumented,64,8,256,965.496
discarded_error_construct,64,9,256,29.113
discarded_error_outer_instrumented,64,9,256,975.098
discarded_error_construct,64,10,256,30.277
discarded_error_outer_instrumented,64,10,256,968.426
discarded_error_construct,64,11,256,33.699
discarded_error_outer_instrumented,64,11,256,1055.500
