case,rows,sample,iterations,ns
selected_valid_c0_plain,0,0,8192,473.887
selected_valid_c0_plain,0,1,8192,466.242
selected_valid_c0_plain,0,2,8192,466.863
selected_valid_c0_plain,0,3,8192,468.068
selected_valid_c0_plain,0,4,8192,466.339
selected_valid_c0_plain,0,5,8192,466.303
selected_valid_c0_plain,0,6,8192,466.202
selected_valid_c0_plain,0,7,8192,467.255
selected_valid_c0_plain,0,8,8192,468.038
selected_valid_c0_plain,0,9,8192,468.552
selected_valid_c0_plain,0,10,8192,465.759
selected_valid_c0_plain,0,11,8192,466.980
selected_valid_c0_multi,0,0,8192,465.062
selected_valid_c0_multi,0,1,8192,470.718
selected_valid_c0_multi,0,2,8192,466.217
selected_valid_c0_multi,0,3,8192,466.059
selected_valid_c0_multi,0,4,8192,483.165
selected_valid_c0_multi,0,5,8192,467.636
selected_valid_c0_multi,0,6,8192,468.180
selected_valid_c0_multi,0,7,8192,475.871
selected_valid_c0_multi,0,8,8192,483.342
selected_valid_c0_multi,0,9,8192,471.476
selected_valid_c0_multi,0,10,8192,476.466
selected_valid_c0_multi,0,11,8192,471.085
selected_filtered_c0_plain,0,0,8192,468.394
selected_filtered_c0_plain,0,1,8192,468.663
selected_filtered_c0_plain,0,2,8192,469.823
selected_filtered_c0_plain,0,3,8192,468.201
selected_filtered_c0_plain,0,4,8192,468.842
selected_filtered_c0_plain,0,5,8192,467.850
selected_filtered_c0_plain,0,6,8192,468.185
selected_filtered_c0_plain,0,7,8192,472.102
selected_filtered_c0_plain,0,8,8192,468.704
selected_filtered_c0_plain,0,9,8192,470.825
selected_filtered_c0_plain,0,10,8192,468.323
selected_filtered_c0_plain,0,11,8192,474.721
selected_filtered_c0_multi,0,0,4096,470.306
selected_filtered_c0_multi,0,1,4096,470.998
selected_filtered_c0_multi,0,2,4096,475.098
selected_filtered_c0_multi,0,3,4096,471.558
selected_filtered_c0_multi,0,4,4096,471.822
selected_filtered_c0_multi,0,5,4096,471.303
selected_filtered_c0_multi,0,6,4096,473.043
selected_filtered_c0_multi,0,7,4096,483.154
selected_filtered_c0_multi,0,8,4096,471.100
selected_filtered_c0_multi,0,9,4096,472.646
selected_filtered_c0_multi,0,10,4096,472.463
selected_filtered_c0_multi,0,11,4096,470.490
selected_valid_c1_plain,0,0,4096,628.774
selected_valid_c1_plain,0,1,4096,626.658
selected_valid_c1_plain,0,2,4096,627.289
selected_valid_c1_plain,0,3,4096,627.116
selected_valid_c1_plain,0,4,4096,629.476
selected_valid_c1_plain,0,5,4096,626.373
selected_valid_c1_plain,0,6,4096,626.282
selected_valid_c1_plain,0,7,4096,633.738
selected_valid_c1_plain,0,8,4096,630.574
selected_valid_c1_plain,0,9,4096,632.843
selected_valid_c1_plain,0,10,4096,625.916
selected_valid_c1_plain,0,11,4096,627.340
selected_valid_c1_multi,0,0,4096,632.975
selected_valid_c1_multi,0,1,4096,632.701
selected_valid_c1_multi,0,2,4096,697.255
selected_valid_c1_multi,0,3,4096,634.878
selected_valid_c1_multi,0,4,4096,629.995
selected_valid_c1_multi,0,5,4096,634.735
selected_valid_c1_multi,0,6,4096,643.341
selected_valid_c1_multi,0,7,4096,618.062
selected_valid_c1_multi,0,8,4096,635.722
selected_valid_c1_multi,0,9,4096,629.873
selected_valid_c1_multi,0,10,4096,627.187
selected_valid_c1_multi,0,11,4096,633.097
selected_filtered_c1_plain,0,0,4096,632.172
selected_filtered_c1_plain,0,1,4096,629.740
selected_filtered_c1_plain,0,2,4096,629.700
selected_filtered_c1_plain,0,3,4096,630.463
selected_filtered_c1_plain,0,4,4096,631.083
selected_filtered_c1_plain,0,5,4096,637.482
selected_filtered_c1_plain,0,6,4096,630.768
selected_filtered_c1_plain,0,7,4096,628.723
selected_filtered_c1_plain,0,8,4096,629.812
selected_filtered_c1_plain,0,9,4096,633.352
selected_filtered_c1_plain,0,10,4096,630.727
selected_filtered_c1_plain,0,11,4096,629.262
selected_filtered_c1_multi,0,0,4096,628.530
selected_filtered_c1_multi,0,1,4096,634.613
selected_filtered_c1_multi,0,2,4096,623.586
selected_filtered_c1_multi,0,3,4096,630.351
selected_filtered_c1_multi,0,4,4096,634.064
selected_filtered_c1_multi,0,5,4096,628.855
selected_filtered_c1_multi,0,6,4096,631.500
selected_filtered_c1_multi,0,7,4096,653.259
selected_filtered_c1_multi,0,8,4096,633.962
selected_filtered_c1_multi,0,9,4096,636.088
selected_filtered_c1_multi,0,10,4096,635.600
selected_filtered_c1_multi,0,11,4096,632.680
selected_valid_c2_plain,0,0,4096,626.811
selected_valid_c2_plain,0,1,4096,630.351
selected_valid_c2_plain,0,2,4096,630.554
selected_valid_c2_plain,0,3,4096,634.542
selected_valid_c2_plain,0,4,4096,630.513
selected_valid_c2_plain,0,5,4096,629.557
selected_valid_c2_plain,0,6,4096,628.458
selected_valid_c2_plain,0,7,4096,629.476
selected_valid_c2_plain,0,8,4096,633.891
selected_valid_c2_plain,0,9,4096,629.110
selected_valid_c2_plain,0,10,4096,628.937
